object_position,object_orientation,robot_pose,object_name,object_mass,object_friction,position_noise,orientation_noise,pregrasp_reward,grasp_reward,pregrasp_grasp_checkpoint,grasp_checkpoint
"[0.5, 0.0, 0.021999999999373552]","[0.0, 0.0, 0.0, 1.0]","[0.5409911660949878, 0.005822244998883883, 0.2236196900411523]",cube,0.235449103,0.440858074,"[-0.0007529651098350685, -0.004364446343382925, 0.0]",0.158732422,510.4213777,501.2747835,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02199999999929408]","[0.0, 0.0, 0.0, 1.0]","[0.5284667069783349, -0.025077759345794228, 0.2976981392579735]",cube,0.265116101,0.719004045,"[-0.004705864550905183, -0.004389932458637888, 0.0]",0.108243945,518.0914929,498.5656315,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02199999999914814]","[0.0, 0.0, 0.0, 1.0]","[0.5104222546687887, -0.02837665688374307, 0.2741750870673354]",cube,0.319165589,0.899677771,"[-0.001771176716937386, -0.0027638061853557994, 0.0]",-0.088383747,512.2989956,498.5489229,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999997993187]","[0.0, 0.0, 0.0, 1.0]","[0.5127202162599105, 0.03751009668941034, 0.2978758874844273]",cube,0.747817202,0.810256244,"[-0.00033616058803765357, -0.002100380690968222, 0.0]",0.059274096,507.6602429,498.5486905,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999999339076]","[0.0, 0.0, 0.0, 1.0]","[0.5029387271758681, 0.03414677051481732, 0.24963216236934757]",cube,0.248536343,0.82659482,"[-0.003513383815116936, -0.0023077612602821745, 0.0]",0.043332006,511.5308566,498.5414777,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999998979676]","[0.0, 0.0, 0.0, 1.0]","[0.5334014224992777, 0.01869855750800284, 0.28016906957515164]",cube,0.381884357,0.682165389,"[-0.004082574438678345, -0.004731612316527113, 0.0]",0.054170665,525.1913326,498.5383888,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999998765667]","[0.0, 0.0, 0.0, 1.0]","[0.47751458674461, 0.033342952870117765, 0.29889295239767055]",cube,0.461294776,0.627501535,"[0.0032918489173993136, -0.0021795147502442734, 0.0]",-0.053123851,516.4622546,498.5367234,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.0219999999992592]","[0.0, 0.0, 0.0, 1.0]","[0.5446519313864386, 0.033515830415867906, 0.27165410951526886]",cube,0.278178121,0.578977757,"[0.001665755021716505, -0.0024938060304174835, 0.0]",-0.012225127,512.2034887,495.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02199999999923751]","[0.0, 0.0, 0.0, 1.0]","[0.45787039441948324, 0.00802237448305413, 0.22844370725515156]",cube,0.28592709,0.866922535,"[0.002491053805734636, -0.002762597000213462, 0.0]",0.158932359,510.2736715,495.7870983,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02199999999852654]","[0.0, 0.0, 0.0, 1.0]","[0.49425797624860995, -0.033884780140664164, 0.22422828325517952]",cube,0.550033475,0.984329786,"[-0.004017765026051366, -0.0013180495827400784, 0.0]",0.005194603,512.008275,495.7856734,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02199999999938224]","[0.0, 0.0, 0.0, 1.0]","[0.46143078029222706, -0.02458429638674361, 0.2941528372285186]",cube,0.232524707,0.855584104,"[0.0007667987805374914, -0.0024310851803311575, 0.0]",-0.019795055,515.003526,495.7817249,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999999128873]","[0.0, 0.0, 0.0, 1.0]","[0.536459425743207, 0.011986720864297216, 0.2611383260360935]",cube,0.326488293,0.93849254,"[-0.0002903523066296711, -0.004322132610452025, 0.0]",0.078927696,515.8953691,495.7797336,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999998960292]","[0.0, 0.0, 0.0, 1.0]","[0.4959342133965658, -0.019633089079682222, 0.21455745235675386]",cube,0.389089187,0.466764296,"[-0.00394395268552442, -0.003974166951456276, 0.0]",-0.010460414,513.8652576,495.7705454,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999999356073]","[0.0, 0.0, 0.0, 1.0]","[0.4641666969838636, 0.02726856547266468, 0.20954070327650454]",cube,0.242231695,0.900222625,"[0.0020039636459635813, -3.3552675522997844e-06, 0.0]",0.036354164,510.6359352,494.3797354,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02199999999910694]","[0.0, 0.0, 0.0, 1.0]","[0.4678970697357303, 0.014990833563863534, 0.22691492447513498]",cube,0.334442447,0.71070301,"[-0.0049034233061955096, -0.004403743109595629, 0.0]",-0.142262435,510.3162869,494.3020478,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02199999999844322]","[0.0, 0.0, 0.0, 1.0]","[0.4933372093983055, 0.03139469425796956, 0.2434770648320553]",cube,0.58085479,0.673159052,"[-0.0017155994977686604, -0.000978175479222113, 0.0]",0.100752223,513.3207411,494.2760971,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999998991458]","[0.0, 0.0, 0.0, 1.0]","[0.5295990792110719, -0.003516169417894774, 0.28329040410241946]",cube,0.377258723,0.94211908,"[0.0020934638013519443, -0.004582803358540524, 0.0]",-0.099939765,510.3519016,494.26114,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999998383417]","[0.0, 0.0, 0.0, 1.0]","[0.5285203720848922, -0.03175957271742445, 0.2839470995191856]",cube,0.602869749,0.738965305,"[0.0035789742420777844, -0.0019338882581270557, 0.0]",0.101857794,510.3372597,494.2216957,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999998727954]","[0.0, 0.0, 0.0, 1.0]","[0.486637864685098, 0.010121473811127046, 0.2016374930874288]",cube,0.474791018,0.505860213,"[-0.0007071528362080446, -0.0020048684062057647, 0.0]",-0.152978807,507.6544726,491.5787685,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999998326004]","[0.0, 0.0, 0.0, 1.0]","[0.5138074361201446, 0.02517042632080424, 0.25681397582947774]",cube,0.624350354,0.897916971,"[-0.004784259376439575, -0.0005666753753429113, 0.0]",-0.099997453,511.2339052,491.5723277,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999998428083]","[0.0, 0.0, 0.0, 1.0]","[0.4705433500435742, -0.028953544384394826, 0.21082292446618928]",cube,0.586389357,0.511314009,"[-0.0032400353702143714, -0.0008844901279899831, 0.0]",-0.128258674,512.2355225,491.5565405,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02199999999888455]","[0.0, 0.0, 0.0, 1.0]","[0.5083188845438713, 0.03659143609396029, 0.2163609932402332]",cube,0.416665777,0.878110038,"[-0.0015083361111238014, -0.0017334505676666824, 0.0]",-0.156453915,505.8458399,491.5034692,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999999420917]","[0.0, 0.0, 0.0, 1.0]","[0.4702049398932017, 0.03505227827814743, 0.234102766916891]",cube,0.217902581,0.732079495,"[-0.0001610954954153719, -0.0019341989761720454, 0.0]",0.151390735,510.0773897,491.5016943,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02199999999928557]","[0.0, 0.0, 0.0, 1.0]","[0.4988583381245174, 0.03788922598997757, 0.23549133841957887]",cube,0.268147952,0.863364684,"[-0.00217276686502888, -0.00032216493694759134, 0.0]",-0.094567215,507.0977656,487.1629762,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999998186463]","[0.0, 0.0, 0.0, 1.0]","[0.4563470606276071, 0.03133212940469335, 0.23836250601961717]",cube,0.676057685,0.747636424,"[0.00233959748408886, -0.0007808823235729411, 0.0]",-0.123861265,511.7465552,5.528308566,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999997947425]","[0.0, 0.0, 0.0, 1.0]","[0.4686381387593759, 0.0213633785904426, 0.2635015647432915]",cube,0.764919123,0.448238475,"[0.003472824902400559, -0.000744938209678375, 0.0]",-0.041329439,514.3185152,5.495885413,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999998379205]","[0.0, 0.0, 0.0, 1.0]","[0.48469596968491374, 0.04332505510326107, 0.25656890525499676]",cube,0.60470316,0.652646345,"[-6.367309028049249e-05, -0.00037602658928849453, 0.0]",-0.043930547,511.3536483,4.042943134,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02199999999852239]","[0.0, 0.0, 0.0, 1.0]","[0.5433598701541786, -0.012289958714863866, 0.2088383029866745]",cube,0.551496521,0.500008528,"[0.0016918091929142565, -0.0008642712659404934, 0.0]",0.042653923,509.1984189,1.311416914,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999997944043]","[0.0, 0.0, 0.0, 1.0]","[0.5301199054302634, -0.007248577104819021, 0.2760718795060896]",cube,0.76562653,0.732527959,"[0.004530727312934065, -0.0007836514684213744, 0.0]",0.160576236,510.6057502,-1.416833718,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999998003734]","[0.0, 0.0, 0.0, 1.0]","[0.4588614062074966, 0.003688977755448776, 0.2485679305920447]",cube,0.743917852,0.461755886,"[0.002783046749225122, -0.003475387563306234, 0.0]",0.054510384,508.2126966,-1.41910264,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999998520738]","[0.0, 0.0, 0.0, 1.0]","[0.49395907533093175, 0.0002721672781213838, 0.2506847079142702]",cube,0.552098498,0.523299743,"[0.001607993271082967, -0.003419274017665678, 0.0]",0.047676639,508.1887238,-1.445879191,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999998162163]","[0.0, 0.0, 0.0, 1.0]","[0.5072583053358208, 0.012230004901020254, 0.29808086558669045]",cube,0.685244296,0.40222709,"[0.00023127721505493241, -0.0016562613184178615, 0.0]",0.02620315,513.1110711,-1.487900012,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02199999999817216]","[0.0, 0.0, 0.0, 1.0]","[0.5359891514762736, -0.02931083998474926, 0.2770366689344966]",cube,0.681529928,0.987086452,"[-0.004923212329814084, -0.000523462902604889, 0.0]",-0.007762218,513.7988537,-3.683860358,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999999096496]","[0.0, 0.0, 0.0, 1.0]","[0.4547477245919815, -0.04696946590997606, 0.2474784583683089]",cube,0.338512968,0.415448174,"[-0.004801850202994406, -0.00021511212352129036, 0.0]",0.021958514,508.3099526,-3.699236661,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999998909846]","[0.0, 0.0, 0.0, 1.0]","[0.507618974920298, 0.032877909122406804, 0.21749581592101058]",cube,0.407652872,0.447146029,"[0.0009217264775299074, -0.004953996274950669, 0.0]",-0.120462899,505.8277937,-4.2,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02199999999851705]","[0.0, 0.0, 0.0, 1.0]","[0.5089694532503561, -0.01573838346784319, 0.23724663311653826]",cube,0.553531695,0.627257041,"[0.003556869527290057, -0.0010892474134589838, 0.0]",0.014989666,510.084673,-5.662326449,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999998186158]","[0.0, 0.0, 0.0, 1.0]","[0.5006395749303266, -0.020921479410064392, 0.2534473869187181]",cube,0.67580538,0.634312503,"[0.0027525785046633913, -0.002004905054639187, 0.0]",0.157199024,508.0872435,-5.689854398,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999998041992]","[0.0, 0.0, 0.0, 1.0]","[0.4800011670027337, -0.03628699931272703, 0.267621307350605]",cube,0.729763221,0.498548743,"[0.004572609642570909, -0.002023053526288896, 0.0]",-0.037356812,515.8848194,-6.432883324,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.0219999999981208]","[0.0, 0.0, 0.0, 1.0]","[0.49551404426103784, -0.014352210349062623, 0.2875041194872607]",cube,0.700547731,0.660534346,"[-0.0025203406516683367, -0.0019883325868670482, 0.0]",0.074688521,510.348977,-8.447067826,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.021999999998862017]","[0.0, 0.0, 0.0, 1.0]","[0.47824504413333785, -0.0026921277116433856, 0.22033926033776333]",cube,0.425293649,0.779287047,"[0.004690079543119576, -0.0034155957261476078, 0.0]",-0.149641837,505.6086774,-13.47652829,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
