object_position,object_orientation,robot_pose,object_name,object_mass,object_friction,position_noise,orientation_noise,pregrasp_reward,grasp_reward,pregrasp_grasp_checkpoint,grasp_checkpoint
"[0.511875757575516, 0.041521100826356974, 0.029000093597038583]","[0.0, 0.0, -0.2068132708792485, 0.9783804326478666]","[0.49774610870869895, -0.04641507654857119, 0.23444272217345444]",stone,0.590267425,0.542948064,"[0, 0, 0]",0,509.6360333,502.6265599,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.48337622504499156, -0.07391717930357317, 0.02199999999788054]","[0.0, 0.0, 0.24338042129823276, 0.9699309101831401]","[0.5326954347786841, 0.04821716073628313, 0.2531124315605587]",cube,0.787596471,0.858426821,"[0, 0, 0]",0,528.2078425,499.2151175,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.48969805765638996, -0.05389008322117249, 0.034500001029081094]","[0.0, 0.0, 0.4239896286100067, 0.905667044134404]","[0.5352890125270057, 0.02125342047362916, 0.2135275354943679]",cylinder,0.305812969,0.562862332,"[0, 0, 0]",0,511.3426219,495.4812804,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5460662950454401, 0.030694984351891663, 0.03450000100031719]","[0.0, 0.0, 0.3682556773163911, 0.9297245592777713]","[0.5329429522188501, 0.011150124415242199, 0.22871495899469066]",cylinder,0.296591533,0.4534876,"[0, 0, 0]",0,507.0926962,495.4702964,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5180826314815752, 0.07389303822684133, 0.0219999999982424]","[0.0, 0.0, 0.17432384450411564, 0.9846883756992894]","[0.4637131043514936, 0.012898236437244387, 0.28085653779592556]",cube,0.65361216,0.757959686,"[0, 0, 0]",0,513.4269,494.06728,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5333417336102012, -0.07543181074673566, 0.03450000088936622]","[0.0, 0.0, 0.051845134562121024, 0.9986551366824463]","[0.5158747777664047, -0.04622973608157186, 0.2283406612324409]",cylinder,0.266011526,0.82979312,"[0, 0, 0]",0,507.7003687,482.995607,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5201379469507218, 0.008296342097484519, 0.02900009650520375]","[0.0, 0.0, 0.06051890330927878, 0.9981670513206906]","[0.4507766942591393, 0.029938110622953637, 0.23529765381908338]",stone,0.428721898,0.469853368,"[0, 0, 0]",0,512.0292859,237.0342415,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5317618612580826, 0.07449967769174416, 0.02900009557342077]","[0.0, 0.0, 0.4391258687374463, 0.8984255513984356]","[0.5016501049971926, 0.0008122608554685246, 0.2577717037246733]",stone,0.653608963,0.592321608,"[0, 0, 0]",0,509.8377819,12.59327554,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5032999089383245, -0.031378958234047474, 0.03450000192846822]","[0.0, 0.0, 0.04061376688568072, 0.9991749205916628]","[0.5190107045409359, 0.002153947431154414, 0.24230445642597775]",cylinder,0.553365772,0.598387105,"[0, 0, 0]",0,517.4393002,8.375185154,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5193003058468351, -0.0021879784290605997, 0.029000100794869546]","[0.0, 0.0, -0.10653373563085991, 0.9943090883485547]","[0.5064065153403133, 0.012732170423499112, 0.2911843472844491]",stone,0.789593155,0.603335285,"[0, 0, 0]",0,508.8335931,2.745712102,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5327404874274373, 0.07585571135660847, 0.02900009072238154]","[0.0, 0.0, -0.23209741322213628, 0.9726925468901224]","[0.46158171069434045, -0.0438413066648996, 0.21655661335089926]",stone,0.757874475,0.444188228,"[0, 0, 0]",0,511.6541859,2.671461756,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4518106399623029, 0.0787707472999528, 0.029000096533018504]","[0.0, 0.0, -0.17818789534750912, 0.9839964806601826]","[0.46223493080299793, 0.007029888943556863, 0.24286143187228354]",stone,0.589064518,0.443365243,"[0, 0, 0]",0,513.7827973,2.648445866,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5081708647789346, 0.06007111168549138, 0.03450000124080165]","[0.0, 0.0, -0.3456023207592035, 0.9383810717857924]","[0.4529777268639848, 0.010138425680757922, 0.2993163946335984]",cylinder,0.365035658,0.964828921,"[0, 0, 0]",0,511.8313064,2.540427393,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5475605680544346, -0.0723289679026359, 0.03450000248769675]","[0.0, 0.0, -0.3949034874197686, 0.9187226108155304]","[0.4688118780994785, -0.015512142911865645, 0.2984723678224597]",cylinder,0.708396661,0.957384231,"[0, 0, 0]",0,511.5225181,2.508981453,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5021768846908355, -0.04677056533855804, 0.03450000269496422]","[0.0, 0.0, 0.4645979137483706, 0.8855217549787592]","[0.4991709895973332, -0.04784367924436231, 0.2527323543374982]",cylinder,0.767640038,0.486522378,"[0, 0, 0]",0,509.0551239,2.41976088,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4835625788023284, -0.041610571761167885, 0.02199999999798798]","[0.0, 0.0, -0.5043181976392687, 0.863517895315366]","[0.5150924264712178, 0.013462638787807124, 0.2896154718884295]",cube,0.747668025,0.407159257,"[0, 0, 0]",0,512.1115347,0.674231301,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5345302676055452, 0.048223871259164455, 0.029000097239406934]","[0.0, 0.0, 0.14621282960177384, 0.9892531569117394]","[0.4527671167405727, 0.04865225883648645, 0.21582921186712378]",stone,0.311672016,0.571187654,"[0, 0, 0]",0,509.0344737,0.345182621,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.48449260705560626, -0.0264457551839241, 0.034500002463192736]","[0.0, 0.0, -0.2677493170923389, 0.9634886108286834]","[0.5393271342575996, -0.03096924457676833, 0.2908692477352075]",cylinder,0.703414351,0.462080675,"[0, 0, 0]",0,516.5539883,0.184434595,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5154881416737127, -0.05755964794907593, 0.02199999999941417]","[0.0, 0.0, -0.3275556676794942, 0.9448318816440525]","[0.5126207148277939, 0.009420652932468, 0.2058123972216116]",cube,0.218261574,0.942271444,"[0, 0, 0]",0,14.67961564,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4989633502378841, 0.06538508434120081, 0.03450000106158713]","[0.0, 0.0, -0.007387790347287306, 0.9999727099045176]","[0.542303657081847, -0.023324389556704697, 0.2072504527961067]",cylinder,0.31128468,0.727140026,"[0, 0, 0]",0,9.877091374,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5115400073116879, -0.029486372355158164, 0.02199999999931038]","[0.0, 0.0, 0.2637127876609478, 0.9646012469534195]","[0.46929359306580626, 0.030137391066798483, 0.20063523315717025]",cube,0.256932034,0.938447093,"[0, 0, 0]",0,2.406443677,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.46453263082893664, -0.009722549817445844, 0.03450000265529039]","[0.0, 0.0, 0.35868822705883263, 0.9334574204372641]","[0.4732132657703266, -0.03932153900067201, 0.27620769154912217]",cylinder,0.757074618,0.400820482,"[0, 0, 0]",0,-2.772061136,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5130265959956731, -0.01045294953667085, 0.034500002149633245]","[0.0, 0.0, -0.39687533418503135, 0.9178725233470711]","[0.48459113850318025, 0.035234536721076376, 0.24779601105125235]",cylinder,0.617402526,0.987053419,"[0, 0, 0]",0,-3.925415215,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5124447283054863, 0.07445426216163305, 0.0219999999987528]","[0.0, 0.0, -0.3593384114932671, 0.9332073221023801]","[0.46061954826542345, 0.03304042255690702, 0.25890126687643916]",cube,0.463596256,0.546500219,"[0, 0, 0]",0,-13.67729631,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.45982308686052803, -0.032581131644642485, 0.03450000091277561]","[0.0, 0.0, 0.4243724166916678, 0.9054877425737322]","[0.4982744411525461, 0.0352993533057354, 0.26276481795023165]",cylinder,0.413153628,0.836256323,"[0, 0, 0]",0,516.7486796,-0.058825611,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5127740261500564, 0.06510381962741986, 0.02900009263291723]","[0.0, 0.0, 0.4261384381174545, 0.9046579638508779]","[0.4718288472467463, -0.005779660308180522, 0.2092402289991121]",stone,0.405853176,0.743142442,"[0, 0, 0]",0,509.3455994,-0.11621447,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5171611744729966, 0.04689471098061966, 0.029000072767118436]","[0.0, 0.0, -0.5214563560543917, 0.8532779551415093]","[0.5371464553441309, -0.042959540449907775, 0.27337332272705195]",stone,0.79204917,0.836487349,"[0, 0, 0]",0,513.0642169,-0.149875122,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5122969329127598, 0.013451478387686427, 0.021999999998752705]","[0.0, 0.0, 0.307569473096424, 0.9515256272004387]","[0.5487848869047215, -0.048715036885196274, 0.26135090568364866]",cube,0.463693031,0.757515196,"[0, 0, 0]",0,532.609885,-2.461852726,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5008409656191528, -0.008815437774661566, 0.03450000255322394]","[0.0, 0.0, -0.07899946855953684, 0.9968746581026677]","[0.4950999815258712, -0.03136710020721235, 0.2853725006974154]",cylinder,0.728981644,0.423842825,"[0, 0, 0]",0,507.3890528,-4.226001896,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4947177131983972, 0.02276078987956319, 0.034500002327711624]","[0.0, 0.0, -0.4459857259563534, 0.8950400729817545]","[0.49706303574553923, -0.015501640948000252, 0.22423173325365503]",cylinder,0.66587213,0.506438285,"[0, 0, 0]",0,508.1232055,-4.524155141,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4887407731830946, -0.03277510942132507, 0.021999999999192117]","[0.0, 0.0, 0.01207823393978081, 0.9999270554719959]","[0.5062031285507886, -0.03582365224905897, 0.2907398937907335]",cube,0.303071633,0.471970137,"[0, 0, 0]",0,513.6113069,-6.4,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4861517588039061, 0.05024374457128945, 0.021999999998840242]","[0.0, 0.0, 0.1109081382498446, 0.9938306620697277]","[0.5091648609166234, 0.049262724707855574, 0.23470774206665457]",cube,0.432747324,0.579387681,"[0, 0, 0]",0,510.0304514,-10.94187558,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4976525870330569, 0.0017494887714253338, 0.03450000265192459]","[0.0, 0.0, -0.2407928237307334, 0.970576537960701]","[0.4613144137840415, -0.0008759356552730871, 0.2511527386002167]",cylinder,0.755926946,0.890436413,"[0, 0, 0]",0,504.5390643,-11.76032635,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5044566870693099, 0.016947226101281673, 0.02900009554399379]","[0.0, 0.0, -0.32678933396507254, 0.9450972072790524]","[0.5335808253145644, 0.003974920195242801, 0.20503200301129065]",stone,0.711878564,0.788113089,"[0, 0, 0]",0,502.5069602,-13.23423015,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
