object_position,object_orientation,robot_pose,object_name,object_mass,object_friction,position_noise,orientation_noise,pregrasp_reward,grasp_reward,pregrasp_grasp_checkpoint,grasp_checkpoint
"[0.5304127036176742, -0.045414470934925615, 0.021999999999090875]","[0.0, 0.0, -0.027242941987207715, 0.999628842176876]","[0.45112514529729, 0.0070985451426245, 0.28198662269431085]",cube,0.340207817,0.995201789,"[0.0011714599889783685, -0.00420929139465068, 0.0]",-0.081979092,520.4513742,495.7706216,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.46576014631104745, 0.025551183831702365, 0.021999999999305193]","[0.0, 0.0, -0.14177662626705304, 0.9898986757463273]","[0.49437999954814904, -0.04620538049585793, 0.20731055570346893]",cube,0.260506503,0.739130586,"[0.0034648646666936454, -0.0005836511966355812, 0.0]",0.113375326,512.9186378,495.7678788,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5118802067758605, 0.05062776335230999, 0.021999999998686123]","[0.0, 0.0, 0.1418032653512212, 0.9898948600410709]","[0.5090090286879863, -0.027467509679226065, 0.24044724850209992]",cube,0.489983485,0.777480278,"[-0.001544737456065549, -0.0020761789077431846, 0.0]",-0.071149459,511.3125968,495.6567979,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4974832688449541, -0.00921047209507711, 0.021999999998609444]","[0.0, 0.0, -0.0425150458900118, 0.9990958266717813]","[0.5371275943318452, -0.04217902191913267, 0.2018231342428525]",cube,0.518389559,0.562029361,"[-0.0009974139711688788, -0.0009201947410391311, 0.0]",-0.136274847,507.7782727,491.5358775,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.48832178452669583, -0.05773851761373765, 0.021999999997977852]","[0.0, 0.0, -0.12191741301785224, 0.9925402482534572]","[0.5445317581211104, 0.03414838239481491, 0.29448685556671483]",cube,0.753085657,0.804153787,"[0.0024193947522581395, -0.0017714714426694694, 0.0]",0.033390867,512.557914,491.5003252,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5394882200436799, -0.032351022907167584, 0.021999999999289276]","[0.0, 0.0, 0.1118199788812284, 0.9937284801810813]","[0.48263517418730667, 0.047149179287326703, 0.21978847417126313]",cube,0.266407257,0.977302623,"[0.004328957104778665, -0.002146651569869568, 0.0]",-0.000370206,521.4727652,491.4322001,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.45908777536335227, -0.05751844467150026, 0.021999999998219534]","[0.0, 0.0, -0.4953668891180154, 0.8686838580090802]","[0.5044162419502913, -0.023406849449668345, 0.2719701123496133]",cube,0.661470801,0.461866016,"[0.004614776007981093, -0.0032055610991973517, 0.0]",0.146564381,511.790494,75.60689047,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5253872832343992, 0.048084828349687456, 0.021999999999432144]","[0.0, 0.0, -0.3202935282861308, 0.9473183497315047]","[0.45208803760879657, 0.03769023430535516, 0.21797029485570973]",cube,0.211730456,0.842299899,"[0.003638265847897739, -0.001129265091023258, 0.0]",0.109439388,509.4927788,16.14791819,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.45138189190099887, -0.001137084682553302, 0.02199999999833624]","[0.0, 0.0, -0.4150097597306038, 0.9098169592441914]","[0.5418921626586458, -0.007378351396791369, 0.2774958957688581]",cube,0.618148295,0.452795831,"[-0.0014441110037153072, -0.0022560534294490753, 0.0]",0.046989191,513.0135643,5.191329406,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5320034228873901, 0.0772720115401739, 0.021999999999322336]","[0.0, 0.0, -0.4038642786952658, 0.9148189134435036]","[0.5082995802259969, -0.048572787674002194, 0.252191984271141]",cube,0.252240714,0.551610787,"[-5.251026836182362e-05, -0.004343667722674078, 0.0]",0.04359135,512.3261994,5.118872513,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.48950431747870554, 0.047347958917835345, 0.021999999998993373]","[0.0, 0.0, -0.14794424996722363, 0.9889957021654016]","[0.5265022879497636, 0.021761899329069814, 0.22263400811700257]",cube,0.375155601,0.994910746,"[0.004124183072770993, -0.0004871403628554094, 0.0]",-0.068356887,511.5743336,3.251914464,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.49621760369920836, 0.0065497259361847054, 0.02199999999818766]","[0.0, 0.0, -0.14131677082581193, 0.9899644287969972]","[0.4546499454908491, 0.007977584035739685, 0.23438222737332576]",cube,0.674548368,0.518412297,"[0.0007313970659351843, -0.0039601156154349375, 0.0]",0.000611706,511.5345355,2.696993716,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4720616583251915, -0.06390384045313326, 0.0]","[0.0, 0.0, -0.25539922919577573, 0.9668356808301003]","[0.5217704951301227, -0.02405333399105125, 0.2732453503245107]",cube,0.670072364,0.960404875,"[-0.001975649462942157, -0.004517192049518669, 0.0]",0.057350744,133.2588805,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.537283574184158, 0.019733541736474833, 0.02199999999906147]","[0.0, 0.0, 0.301875975517834, 0.953347206113888]","[0.4944440013708469, 0.012949096346895672, 0.2148594795175283]",cube,0.349035043,0.474958923,"[-0.0046620940650241305, -0.003514535170018623, 0.0]",0.127047652,43.63752354,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.483508589376992, -0.008017964569040997, 0.021999999999107133]","[0.0, 0.0, -0.5057020631802824, 0.8627081912762887]","[0.5241699382753556, 0.03923987085812901, 0.23181576104778637]",cube,0.332893471,0.916501689,"[0.004479114953511671, -0.003745668219797237, 0.0]",-0.081147781,9.112780183,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.45074401091841065, 0.022665322484987135, 0.02199999999848976]","[0.0, 0.0, 0.4419357139939941, 0.8970467238090882]","[0.5399768066718799, -0.012018467392985309, 0.28551663452549514]",cube,0.561259334,0.941187429,"[-0.0010287625620463946, -0.0003245046837225011, 0.0]",0.02905731,4.921426426,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5293699894460604, 0.024037760736400862, 0.02199999999868371]","[0.0, 0.0, 0.24076536089765044, 0.970583350872981]","[0.4853512329503127, 0.02174084023704395, 0.2793893690776413]",cube,0.489379982,0.778034637,"[-0.0047029106711765686, -0.003299564160066647, 0.0]",0.08551647,4.093538393,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.49699199284349493, 0.020506830995604672, 0.021999999998072207]","[0.0, 0.0, 0.38647349443033974, 0.922300513988148]","[0.45600166656972657, 0.024921809606204798, 0.2371290048271841]",cube,0.716164969,0.419336782,"[0.004885035689649012, -0.0029336405208686355, 0.0]",-0.142680501,510.3990142,-0.039616623,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.453410971807741, 0.026792133968482526, 0.021999999999332095]","[0.0, 0.0, -0.47404905580319234, 0.8804984342360308]","[0.546743725054249, 0.012503434743891664, 0.26029373990427435]",cube,0.24867488,0.463329434,"[-0.0022558105071145175, -0.002785582095509619, 0.0]",0.066608857,521.1105173,-0.086480791,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5220862124859712, -0.028943929374841595, 0.021999999998358704]","[0.0, 0.0, 0.23020676361017445, 0.9731417399269899]","[0.4701280017828113, -0.025255943351174037, 0.2939916871636873]",cube,0.61021747,0.463842432,"[-0.002100734211919467, -0.0028494421451553233, 0.0]",0.011890419,514.4304588,-0.68319703,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5292272621740843, 0.0025565962784208224, 0.02199999999798904]","[0.0, 0.0, -0.17533497093373804, 0.9845088359012657]","[0.5078086812324907, -0.01922495951331763, 0.27223040111943475]",cube,0.748062033,0.602231428,"[-0.0013757948246258677, -0.0029821027274295176, 0.0]",-0.017150139,511.3757488,-1.597145224,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4697486509482308, 0.06672149675746643, 0.02199999999800097]","[0.0, 0.0, -0.02697926355192311, 0.9996359934187024]","[0.5483935370689618, 0.031247292274648092, 0.24297294342983988]",cube,0.744706894,0.418544412,"[-0.001292965428004137, -0.00453767842550698, 0.0]",0.17292816,514.828999,-2.209066478,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4547234552002778, 0.05617550117503341, 0.021999999999134153]","[0.0, 0.0, -0.22350171946735187, 0.9747035351301119]","[0.5488007688776484, -0.0407861301880767, 0.27325307551900313]",cube,0.322797612,0.761189294,"[0.0023369616900724144, -0.0016093578216932153, 0.0]",0.006089116,521.2851811,-2.414748162,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.46045061840511803, 0.03654601775867811, 0.02199999999940526]","[0.0, 0.0, -0.28222926319744707, 0.9593469877969213]","[0.4720610030573849, 0.04550822858278712, 0.2169034785254936]",cube,0.221681764,0.542091832,"[-0.0007619159991992096, -0.0014128626452346738, 0.0]",0.01925044,512.8073776,-2.455918023,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4521517625176872, -0.03172862993353308, 0.0219999999981843]","[0.0, 0.0, -0.36715978644786207, 0.9301578851009974]","[0.49295009311324844, 0.030697816884962092, 0.2869997766274533]",cube,0.674549704,0.59560889,"[-0.003313014274432903, -0.0034705097092421052, 0.0]",-0.094607614,509.4361203,-2.488731758,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.46458993510184865, -0.03408654471179469, 0.021999999999056573]","[0.0, 0.0, -0.3797474510920209, 0.9250901974343438]","[0.5440925543846643, 0.04992525145272257, 0.29571393736595103]",cube,0.350893267,0.635910372,"[-0.0020715863803530453, -0.004142357451486433, 0.0]",-0.125285086,513.5432061,-2.497558881,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5436716507212436, 0.07571097404482142, 0.021999999999280002]","[0.0, 0.0, -0.4329081010812962, 0.9014380600009]","[0.5045966702106779, 0.019199585392678062, 0.21861022909543373]",cube,0.268058024,0.805385209,"[0.0022469435425955487, -0.0009586963478377111, 0.0]",-0.016034265,509.2757951,-2.525238298,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4851462120654834, -0.009803580977980411, 0.021999999999189796]","[0.0, 0.0, -0.05315965686179064, 0.9985860257796204]","[0.5046606643688669, -0.02827804321498686, 0.22037556040665063]",cube,0.303105211,0.493789667,"[0.0042370176749354045, -0.00434468384148159, 0.0]",-0.156421329,505.9542149,-4.216104313,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5412676990906908, -0.026553416130836033, 0.021999999998844305]","[0.0, 0.0, -0.39357194015947633, 0.9192938202332841]","[0.5296559574763591, 0.0012055371415554267, 0.27730162579200485]",cube,0.429744953,0.474801921,"[0.004425639665770371, -0.0013916571270910704, 0.0]",-0.164659114,521.80153,-7.002430233,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5456566225829411, -0.05561221208693848, 0.021999999997856644]","[0.0, 0.0, -0.09835454485491747, 0.9951514374739063]","[0.5041856087603782, -0.01211261115999629, 0.24117866543465769]",cube,0.798267105,0.933620987,"[-0.0033136235523132654, -0.004357178816180555, 0.0]",0.028595947,511.6346033,-9.214840329,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4956791734037542, -0.05095161211164642, 0.021999999997981863]","[0.0, 0.0, 0.08328743371227319, 0.9965255658464682]","[0.4674431473120534, 0.04196474532774096, 0.29381364036913593]",cube,0.752126863,0.894667321,"[-0.004709781386825008, -0.004459621054727113, 0.0]",-0.160176864,517.6966365,-9.297433676,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5144440260926355, -0.03729408678291667, 0.02199999999842438]","[0.0, 0.0, -0.21998391619587218, 0.9755034990276188]","[0.5325011678740976, -0.0075113028387329, 0.2333689174812352]",cube,0.586622895,0.96140765,"[0.0045588360741877, -0.0018298691590260875, 0.0]",0.092140737,510.321915,-9.349640664,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5039222950342097, 0.012512336076759056, 0.021999999998752868]","[0.0, 0.0, -0.2946442373282853, 0.9556070182921602]","[0.45075182979362816, -0.03575637491151883, 0.2545588430297713]",cube,0.4640318,0.988889079,"[0.0035326564846174064, -0.004854291420853667, 0.0]",0.091298071,508.0793575,-9.461659123,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5314378727769403, -0.06432830235152667, 0.02199999999798518]","[0.0, 0.0, 0.3315490047968244, 0.9434379987144016]","[0.4559842405412245, -0.04279504537012017, 0.20580213946070017]",cube,0.748599073,0.425503633,"[-0.004455713960285994, -0.0020810306821202125, 0.0]",-0.116721168,507.4858624,-9.509296674,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4808336446018611, 0.03507951103064297, 0.021999999997960155]","[0.0, 0.0, 0.4268064709069028, 0.904342986035716]","[0.49029298849362607, 0.026964287453471333, 0.21827224853518895]",cube,0.757940869,0.931676417,"[0.0005232580637025593, -0.0011025783649225647, 0.0]",0.154252186,506.8155138,-9.542848618,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4568691520172558, 0.03253190536998321, 0.02199999999801525]","[0.0, 0.0, -0.48746949397655065, 0.8731400188069756]","[0.546682953382572, -0.006878370441207982, 0.2580131845155871]",cube,0.737418511,0.776839007,"[-0.0025220649958250696, -0.0035206964487075154, 0.0]",0.018541773,509.3741152,-9.562767432,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
