object_position,object_orientation,robot_pose,object_name,object_mass,object_friction,position_noise,orientation_noise,pregrasp_reward,grasp_reward,pregrasp_grasp_checkpoint,grasp_checkpoint
"[0.4991160815196575, 0.03727042123039283, 0.0290001078511157]","[0.0, 0.0, 0.49619871265611576, 0.8682089826524565]","[0.539563560607002, 0.03500610657232814, 0.26066139718416215]",stone,0.30551816,0.55028731,"[0, 0, 0]",0,509.7942312,502.4074651,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5389707940933485, -0.03524678479411865, 0.03450000197393194]","[0.0, 0.0, -0.040586917614615754, 0.9991760115808147]","[0.4597095254211311, -0.021411949827652654, 0.2971167323873334]",cylinder,0.568167455,0.915694791,"[0, 0, 0]",0,512.5666347,495.773743,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4872422625544286, 0.05507505261460234, 0.03450000082500254]","[0.0, 0.0, -0.061699567386589944, 0.9980947667352573]","[0.45174426663293415, 0.013455012918920484, 0.26004473799452094]",cylinder,0.249610371,0.741019347,"[0, 0, 0]",0,510.1618146,495.7661832,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.46126071018037834, 0.06327904070974998, 0.021999999998113685]","[0.0, 0.0, 0.007889143277458594, 0.9999688802249537]","[0.543947028119657, -0.01101118104760377, 0.27061876858999134]",cube,0.703231048,0.550908105,"[0, 0, 0]",0,523.0722437,495.7611188,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5434704592369825, -0.004517912959842191, 0.021999999999354605]","[0.0, 0.0, 0.12921202916650826, 0.9916169883168972]","[0.4803425508589214, -0.001646763108799576, 0.2289382508805567]",cube,0.24167802,0.795120706,"[0, 0, 0]",0,509.9233611,495.6812989,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5237246069916689, 0.015110183655307752, 0.029000099092261426]","[0.0, 0.0, -0.2626852625168132, 0.96488157452429]","[0.5146981090473918, -0.0011256612741458588, 0.2013220360694423]",stone,0.437660378,0.716089158,"[0, 0, 0]",0,502.5580043,495.5823209,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4632747093279547, -0.004227513415209522, 0.0345000009124954]","[0.0, 0.0, 0.47454199382618456, 0.8802328646985804]","[0.47117732122471645, 0.030376063317166108, 0.21300780768834005]",cylinder,0.273932478,0.722876451,"[0, 0, 0]",0,507.2105091,495.4168548,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5437969183285497, 0.03207749787444032, 0.02199999999897578]","[0.0, 0.0, 0.19209618208450338, 0.9813761036567771]","[0.5033694044972972, 0.035331242737573626, 0.2092894739111419]",cube,0.381588091,0.583505417,"[0, 0, 0]",0,508.0232646,491.3899523,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5232032281861285, 0.022136287874766028, 0.021999999998995174]","[0.0, 0.0, 0.37500863835965803, 0.927021316451588]","[0.46693591044123456, -0.026703387221688624, 0.2844322016835943]",cube,0.373642143,0.956309835,"[0, 0, 0]",0,511.9529968,489.2812935,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5485592142423827, 0.039485930284784324, 0.03450000244491292]","[0.0, 0.0, 0.01178650861763514, 0.9999305366947279]","[0.5311424654191007, 0.022147589422535058, 0.28426878168763525]",cylinder,0.698347981,0.917331466,"[0, 0, 0]",0,507.5638186,487.2643352,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.513252797531274, 0.013685311750211454, 0.021999999999165062]","[0.0, 0.0, 0.31144506624099777, 0.9502641583865723]","[0.4523784750203829, 0.03853411895012325, 0.2563200033104147]",cube,0.310749663,0.711821814,"[0, 0, 0]",0,522.3040636,486.8976021,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5006946832048625, -0.0309589788795717, 0.034500001750015365]","[0.0, 0.0, 0.4365849686674164, 0.8996630286577697]","[0.5348279079074639, 0.043711229712742536, 0.20007798170165048]",cylinder,0.506234371,0.409216014,"[0, 0, 0]",0,505.3341812,486.3198578,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5291125316551215, 0.05656949854115599, 0.029000094032033227]","[0.0, 0.0, 0.4524733735713866, 0.8917779130528679]","[0.49146037299165335, -0.046478320343665586, 0.205786987180082]",stone,0.548970706,0.674148014,"[0, 0, 0]",0,510.0759131,15.99934144,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.49558152801923383, 0.06477017226254912, 0.02900007948806831]","[0.0, 0.0, -0.4336526744301715, 0.901080106294418]","[0.5052074628226723, 0.010048890321245417, 0.29985267898551854]",stone,0.785552147,0.651244478,"[0, 0, 0]",0,507.7162353,10.10461333,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.49783491640969113, -0.07577649911326664, 0.02900009462867564]","[0.0, 0.0, 0.4339154208034937, 0.9009536101203696]","[0.5381320982823324, 0.032289955258946804, 0.2525415587130511]",stone,0.271861939,0.472499626,"[0, 0, 0]",0,508.7387654,7.48895639,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.47056517636254563, -0.0472284738487949, 0.034500001437014184]","[0.0, 0.0, 0.2580161264564128, 0.9661406101020846]","[0.4604229429021708, 0.0006281711523839842, 0.296257357985853]",cylinder,0.4190845,0.715777892,"[0, 0, 0]",0,512.5673404,5.103801611,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4790792768952616, -0.07766771270338102, 0.03450000076869827]","[0.0, 0.0, -0.5260822410377348, 0.8504336985707438]","[0.4892124304603154, -0.034106149798347286, 0.28388534680813304]",cylinder,0.23420777,0.628169097,"[0, 0, 0]",0,510.4950356,4.877685339,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5438545820871515, 0.048431181124042086, 0.029000094994807154]","[0.0, 0.0, 0.15359975390722733, 0.988133146696152]","[0.521504675676746, -0.03579549031207614, 0.29341803689896523]",stone,0.663213557,0.43733191,"[0, 0, 0]",0,509.5762778,2.613934934,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4507691773265062, 0.009927490841215969, 0.03450000224433233]","[0.0, 0.0, -0.250587589363582, 0.9680939314224363]","[0.5402565904759797, 0.033004592032512964, 0.26139196886078864]",cylinder,0.640047047,0.915628414,"[0, 0, 0]",0,516.9636,2.596039235,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5491062154516261, 0.0032437504883614937, 0.03450000216197079]","[0.0, 0.0, -0.2852686298308612, 0.9584476035936565]","[0.5335936537965215, -0.03531737348383293, 0.2834716958592321]",cylinder,0.620297928,0.779438247,"[0, 0, 0]",0,511.4503042,2.57684046,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.49867083239620796, 0.01769663637184178, 0.034500001683823424]","[0.0, 0.0, 0.4698212712794089, 0.8827615607022091]","[0.4551776263143731, 0.027543666973671374, 0.22513375191004406]",cylinder,0.486637214,0.439293348,"[0, 0, 0]",0,508.2155914,2.421622563,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4546249855259428, 0.03327741437242958, 0.029000070163522636]","[0.0, 0.0, 0.25337111428374903, 0.9673691531399021]","[0.544364902298475, -0.028301228112331024, 0.21129766531187005]",stone,0.362075478,0.980059212,"[0, 0, 0]",0,512.821476,0.118106104,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5115863130922347, 0.027013352083313028, 0.0]","[0.0, 0.0, -0.40515459259153314, 0.9142481917411643]","[0.46392321988426677, 0.012218647247712787, 0.20626379935580555]",stone,0.707436363,0.736715189,"[0, 0, 0]",0,116.9345802,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5230465674940056, -0.0437452092039489, 0.034500002503725445]","[0.0, 0.0, -0.06302635375778003, 0.9980118630216773]","[0.5113486491473163, 0.021083745726378528, 0.20231738462423085]",cylinder,0.715050999,0.88185073,"[0, 0, 0]",0,-0.588716794,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5010478507032948, 0.0544648303021205, 0.03450000141078935]","[0.0, 0.0, -0.5285769947168222, 0.8488853636717578]","[0.46568300312281985, -0.03907746623652939, 0.27064910909471507]",cylinder,0.411469959,0.979616382,"[0, 0, 0]",0,-0.608161064,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.46232403370634934, 0.03649086118092938, 0.03450000145951951]","[0.0, 0.0, 0.009222538367717756, 0.9999574714886909]","[0.502062946789726, -0.021752604764480946, 0.22435165219866154]",cylinder,0.425441121,0.596174034,"[0, 0, 0]",0,-0.991858492,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4525150563054176, 0.06642534095019538, 0.03450000184017685]","[0.0, 0.0, 0.4420059824069003, 0.8970121022129584]","[0.5104873976965405, -0.03204963658328207, 0.20633401658009648]",cylinder,0.530633733,0.981396557,"[0, 0, 0]",0,-21.09410404,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4918161527062343, -0.039561181081287984, 0.029000077428212083]","[0.0, 0.0, 0.4003596664805083, 0.9163580836417694]","[0.5454015986980192, 0.03675550667103565, 0.2547366823264981]",stone,0.589179162,0.49169801,"[0, 0, 0]",0,510.0603566,-0.113738413,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.547220998379222, 0.009604040392616073, 0.02199999999898866]","[0.0, 0.0, -0.17748490874789632, 0.9841235223114784]","[0.45322445908371983, -0.012420247588430425, 0.24895573304918756]",cube,0.377213575,0.672867296,"[0, 0, 0]",0,510.2840216,-2.711429532,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5015056250155066, -0.01195812620201625, 0.0219999999981742]","[0.0, 0.0, 0.18621760656443848, 0.982508525665509]","[0.507245736946375, -0.043571769419341114, 0.2536273667854961]",cube,0.679073992,0.485559842,"[0, 0, 0]",0,508.8459364,-3.319934947,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5153063672331142, -0.0006782081102168352, 0.034500002004482104]","[0.0, 0.0, -0.08051044396053368, 0.9967537651864063]","[0.5167554192027455, -0.028612783263647735, 0.21633561177143243]",cylinder,0.57565706,0.83653945,"[0, 0, 0]",0,507.8072579,-4.273953238,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4603976148294825, 0.0011499144075933498, 0.034500002124962396]","[0.0, 0.0, -0.48274256551244665, 0.8757623053331658]","[0.5185742873197045, 0.02951141016876256, 0.2587431484254466]",cylinder,0.610211052,0.470400207,"[0, 0, 0]",0,506.1088034,-4.546338128,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5225349426683498, 0.07737558353015632, 0.021999999997950045]","[0.0, 0.0, -0.15270302710451852, 0.9882721211858183]","[0.49092605430071556, 0.04270251807177407, 0.22375732351013636]",cube,0.762875834,0.548528361,"[0, 0, 0]",0,510.0368584,-6.606512364,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.48997426425190194, 0.010958360968468334, 0.034500001126916244]","[0.0, 0.0, 0.5038203307248524, 0.8638084708708872]","[0.5499678619522627, 0.030321995369481256, 0.28446527578540476]",cylinder,0.333271362,0.423801255,"[0, 0, 0]",0,505.5624155,-22.65623931,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
