object_position,object_orientation,robot_pose,object_name,object_mass,object_friction,position_noise,orientation_noise,pregrasp_reward,grasp_reward,pregrasp_grasp_checkpoint,grasp_checkpoint
"[0.5, 0.0, 0.0290001008423946]","[0.0, 0.0, 0.0, 1.0]","[0.5383375945708143, 0.03960333051108854, 0.290596536841307]",stone,0.257426518,0.612750077,"[0, 0, 0]",0,516.9766817,502.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000098035291008]","[0.0, 0.0, 0.0, 1.0]","[0.5014499370052281, -0.0299974325003301, 0.28233970686933757]",stone,0.684270003,0.462508605,"[0, 0, 0]",0,515.705302,502.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02900009901476248]","[0.0, 0.0, 0.0, 1.0]","[0.49233670231476334, -0.03489333678679449, 0.2905241126544145]",stone,0.559172994,0.724560243,"[0, 0, 0]",0,515.4140207,502.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000098034164583]","[0.0, 0.0, 0.0, 1.0]","[0.4831643875454951, 0.004346691499014746, 0.29355619197700367]",stone,0.767430663,0.405946528,"[0, 0, 0]",0,513.8263627,2.791436017,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000099603617012]","[0.0, 0.0, 0.0, 1.0]","[0.45315781123479537, 0.012567661351693044, 0.29550386363537295]",stone,0.530107522,0.743933564,"[0, 0, 0]",0,513.7482334,502.7798177,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02900010155769146]","[0.0, 0.0, 0.0, 1.0]","[0.4621023773627632, -0.01310857601805062, 0.2947873922789311]",stone,0.230016244,0.645445955,"[0, 0, 0]",0,513.7475121,502.7852085,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000100240369874]","[0.0, 0.0, 0.0, 1.0]","[0.4870999268095592, 0.03958777153943974, 0.2953547186751565]",stone,0.441774132,0.502763242,"[0, 0, 0]",0,513.7285143,502.7656553,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000095977759346]","[0.0, 0.0, 0.0, 1.0]","[0.5324408398551079, -0.012816922494006976, 0.2956959238090595]",stone,0.711859433,0.486024152,"[0, 0, 0]",0,513.5158554,502.7836183,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000101852882165]","[0.0, 0.0, 0.0, 1.0]","[0.4608745344240122, -0.029602510788900107, 0.24618279282431094]",stone,0.222056458,0.952646339,"[0, 0, 0]",0,513.3966808,502.7786486,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000100044452866]","[0.0, 0.0, 0.0, 1.0]","[0.5244599667630913, -0.027343802174020684, 0.25237104550254447]",stone,0.434349359,0.987859184,"[0, 0, 0]",0,513.2354509,502.76463,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000099082245295]","[0.0, 0.0, 0.0, 1.0]","[0.5323381058839234, 0.03159256759810691, 0.25405714531935847]",stone,0.240874241,0.693195308,"[0, 0, 0]",0,513.090931,502.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000100509806965]","[0.0, 0.0, 0.0, 1.0]","[0.5438029748726043, -0.007783093918969655, 0.25482695753125517]",stone,0.394218894,0.946803476,"[0, 0, 0]",0,513.0770666,502.7838653,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000098619708457]","[0.0, 0.0, 0.0, 1.0]","[0.5216732248004293, -0.027311636510311266, 0.2659881024510218]",stone,0.521594826,0.916898556,"[0, 0, 0]",0,512.8818635,502.772909,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000097833617858]","[0.0, 0.0, 0.0, 1.0]","[0.5349127401825314, 0.02053310519996837, 0.278170468904296]",stone,0.556736343,0.802802849,"[0, 0, 0]",0,512.6435543,502.7733591,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000096167131784]","[0.0, 0.0, 0.0, 1.0]","[0.5477290623461151, -0.035182275864803214, 0.27098556519873995]",stone,0.68124296,0.610264967,"[0, 0, 0]",0,512.6153286,502.7909346,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000100519022753]","[0.0, 0.0, 0.0, 1.0]","[0.5280621995302247, 0.024045945875586436, 0.2887039988250575]",stone,0.244747869,0.540351421,"[0, 0, 0]",0,512.3178918,502.7666293,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02900009898787783]","[0.0, 0.0, 0.0, 1.0]","[0.5216201371834593, 0.03239776027787315, 0.24042273819742677]",stone,0.563134343,0.474415715,"[0, 0, 0]",0,512.0767017,502.7865594,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02900009600002646]","[0.0, 0.0, 0.0, 1.0]","[0.5193875056563293, 0.007836592204751323, 0.2607536774869728]",stone,0.541909798,0.991598015,"[0, 0, 0]",0,511.4884023,502.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000099333021164]","[0.0, 0.0, 0.0, 1.0]","[0.4838461542358069, 0.024070956698269946, 0.2696959285795607]",stone,0.56391248,0.827482308,"[0, 0, 0]",0,511.2082271,502.7815742,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000098020882558]","[0.0, 0.0, 0.0, 1.0]","[0.5403329107794556, -0.03192184785464025, 0.2722700204801513]",stone,0.39904689,0.583691765,"[0, 0, 0]",0,511.194986,508.239862,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02900010043505546]","[0.0, 0.0, 0.0, 1.0]","[0.49199580140003407, 0.03547308675463602, 0.2709917274792327]",stone,0.438272021,0.665009174,"[0, 0, 0]",0,511.1723987,502.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000101915930332]","[0.0, 0.0, 0.0, 1.0]","[0.5153946338061236, 0.049432877833948105, 0.27140888129594004]",stone,0.234394512,0.816277556,"[0, 0, 0]",0,511.139825,505.5254764,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000098906231862]","[0.0, 0.0, 0.0, 1.0]","[0.47527046631970515, 0.04479710576265712, 0.27285632628475437]",stone,0.621774317,0.727205976,"[0, 0, 0]",0,511.1032391,502.7601907,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000097645212247]","[0.0, 0.0, 0.0, 1.0]","[0.46901928761799105, 0.025636881422509722, 0.2224470997290514]",stone,0.267979123,0.522752084,"[0, 0, 0]",0,510.7606902,502.7748336,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000101646720483]","[0.0, 0.0, 0.0, 1.0]","[0.4716367905400036, -0.008770837122177036, 0.22796088040743948]",stone,0.233144048,0.540034234,"[0, 0, 0]",0,510.7028339,502.7866733,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000096725615165]","[0.0, 0.0, 0.0, 1.0]","[0.5441115895938684, -0.04831341893871757, 0.21654198382371626]",stone,0.418974514,0.689038682,"[0, 0, 0]",0,510.6697529,502.7899642,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000099232781566]","[0.0, 0.0, 0.0, 1.0]","[0.4698017647654683, -0.022717011331019655, 0.23295300118985132]",stone,0.576661929,0.438022513,"[0, 0, 0]",0,510.5908152,502.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000095583875278]","[0.0, 0.0, 0.0, 1.0]","[0.5087993140250126, 0.032397881769924294, 0.20293720898056594]",stone,0.779079163,0.421835816,"[0, 0, 0]",0,509.5282288,5.555745505,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000093053131868]","[0.0, 0.0, 0.0, 1.0]","[0.47312142287626757, 0.037018364270716406, 0.2071478947848287]",stone,0.352179027,0.856851227,"[0, 0, 0]",0,509.4344213,2.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000097840815104]","[0.0, 0.0, 0.0, 1.0]","[0.48604487109564914, -0.015402226565444314, 0.21745228354731672]",stone,0.781910104,0.83577604,"[0, 0, 0]",0,509.2338138,2.790859913,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02900009882134781]","[0.0, 0.0, 0.0, 1.0]","[0.5312887670976292, -0.02326022554574806, 0.27885414460274344]",stone,0.641798904,0.999718983,"[0, 0, 0]",0,509.1731587,502.7822824,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000098622804164]","[0.0, 0.0, 0.0, 1.0]","[0.49241048576025964, 0.008880755005629279, 0.22214856627017585]",stone,0.521065341,0.592706413,"[0, 0, 0]",0,509.1490121,8.195284708,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000099768567843]","[0.0, 0.0, 0.0, 1.0]","[0.519599689256291, -0.04331475761047622, 0.2165215201160179]",stone,0.521362711,0.82220757,"[0, 0, 0]",0,509.1468903,502.7143273,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000099735528348]","[0.0, 0.0, 0.0, 1.0]","[0.477442365829096, 0.007645268571093586, 0.22164210884227414]",stone,0.268813384,0.791911262,"[0, 0, 0]",0,509.1034823,5.583382429,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000102211206295]","[0.0, 0.0, 0.0, 1.0]","[0.50956210017395, 0.021592243733449895, 0.22803066070888142]",stone,0.214711389,0.704996042,"[0, 0, 0]",0,508.9779617,11.03954173,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000100477057353]","[0.0, 0.0, 0.0, 1.0]","[0.5369246961119425, 0.028913104310959364, 0.2829980149261133]",stone,0.40654284,0.822120153,"[0, 0, 0]",0,508.9690378,502.7541613,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.0290000985179027]","[0.0, 0.0, 0.0, 1.0]","[0.5051885328806451, 0.019609690024709053, 0.2961989497899308]",stone,0.622326743,0.87718316,"[0, 0, 0]",0,508.8621169,2.777675977,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000098638998644]","[0.0, 0.0, 0.0, 1.0]","[0.4517592304892802, 0.010666684772330556, 0.2913926735530118]",stone,0.518676739,0.652175997,"[0, 0, 0]",0,508.8585052,2.712394817,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02900010119961938]","[0.0, 0.0, 0.0, 1.0]","[0.46834081347895745, 0.04542759331740244, 0.270859232299326]",stone,0.31050467,0.567450828,"[0, 0, 0]",0,507.7888406,502.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000098283504912]","[0.0, 0.0, 0.0, 1.0]","[0.49681890731647915, -0.04037672380272572, 0.274576807382934]",stone,0.706772877,0.845097323,"[0, 0, 0]",0,507.7582364,2.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
