object_position,object_orientation,robot_pose,object_name,object_mass,object_friction,position_noise,orientation_noise,pregrasp_reward,grasp_reward,pregrasp_grasp_checkpoint,grasp_checkpoint
"[0.5, 0.0, 0.0345000008545418]","[0.0, 0.0, 0.0, 1.0]","[0.5192651752049422, -0.04408185144043813, 0.2377331074084619]",cylinder,0.257867562,0.423986669,"[0, 0, 0]",0,509.0147852,502.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.03450000180234542]","[0.0, 0.0, 0.0, 1.0]","[0.52170542306519, 0.019045856318791618, 0.24516439886681626]",cylinder,0.52074647,0.93955574,"[0, 0, 0]",0,508.9747757,-4.221839524,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.03450000211671566]","[0.0, 0.0, 0.0, 1.0]","[0.5194823871964463, -0.024281808496846136, 0.24164199699481304]",cylinder,0.605176712,0.66274494,"[0, 0, 0]",0,508.9238548,502.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.03450000265108456]","[0.0, 0.0, 0.0, 1.0]","[0.5043064431536394, 0.001746735118032014, 0.2391130569911536]",cylinder,0.752281505,0.920742698,"[0, 0, 0]",0,508.9074638,495.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.03450000143160462]","[0.0, 0.0, 0.0, 1.0]","[0.4775415457151776, -0.0022846804463306086, 0.24211729060891835]",cylinder,0.418178585,0.70653814,"[0, 0, 0]",0,508.9050412,-4.212114566,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.03450000128232312]","[0.0, 0.0, 0.0, 1.0]","[0.5317822344925017, -0.033044227378798766, 0.24861232957223892]",cylinder,0.376655768,0.774317375,"[0, 0, 0]",0,508.7852845,483.0939297,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.03450000101085749]","[0.0, 0.0, 0.0, 1.0]","[0.49767580945380996, -0.02830972746891587, 0.20621337728976477]",cylinder,0.301025175,0.983428777,"[0, 0, 0]",0,507.9656575,502.734821,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.03450000111979832]","[0.0, 0.0, 0.0, 1.0]","[0.47611674535617227, -0.009189799260945819, 0.21184122284113666]",cylinder,0.331392435,0.724255657,"[0, 0, 0]",0,507.866832,495.7614162,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.03450000257732914]","[0.0, 0.0, 0.0, 1.0]","[0.49818195851709113, -0.017179835910388477, 0.21303337494545174]",cylinder,0.736293796,0.585673066,"[0, 0, 0]",0,507.859142,2.751312284,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.034500001347830475]","[0.0, 0.0, 0.0, 1.0]","[0.46131857284317945, 0.01122773097526214, 0.21018370212441018]",cylinder,0.393041227,0.932746577,"[0, 0, 0]",0,507.8483664,2.722014539,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.03450000195143145]","[0.0, 0.0, 0.0, 1.0]","[0.5325938457959549, -0.02635150615023303, 0.21516277235443648]",cylinder,0.562087833,0.769684753,"[0, 0, 0]",0,507.8165243,5.539092909,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.03450000177085319]","[0.0, 0.0, 0.0, 1.0]","[0.48355506479045735, 0.0286480787385847, 0.21883106473044986]",cylinder,0.512157861,0.425691506,"[0, 0, 0]",0,507.8151363,495.7531933,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.034500000991215474]","[0.0, 0.0, 0.0, 1.0]","[0.48926741810325136, -0.014722176151481227, 0.21578510801919423]",cylinder,0.295835024,0.471868273,"[0, 0, 0]",0,507.8014872,498.572628,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.0345000007071625]","[0.0, 0.0, 0.0, 1.0]","[0.45461927836718896, -0.017420629887230525, 0.2136257244069869]",cylinder,0.217020067,0.945703781,"[0, 0, 0]",0,507.7842804,2.721895363,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.03450000133749473]","[0.0, 0.0, 0.0, 1.0]","[0.472443202358682, 0.03372306191682056, 0.21787360991665441]",cylinder,0.391403133,0.992109482,"[0, 0, 0]",0,507.6833377,-4.217394136,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.034500001981399304]","[0.0, 0.0, 0.0, 1.0]","[0.4621320957944389, -0.03436091331541334, 0.2876001479776101]",cylinder,0.570721524,0.71343586,"[0, 0, 0]",0,507.6115319,487.35812,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.034500002329490055]","[0.0, 0.0, 0.0, 1.0]","[0.47209907309752913, -0.011768866999991655, 0.28917560509750684]",cylinder,0.666175702,0.915609451,"[0, 0, 0]",0,507.5864906,487.3277012,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.03450000219122458]","[0.0, 0.0, 0.0, 1.0]","[0.480132677832884, -0.03509433292979372, 0.28294985617775203]",cylinder,0.628587197,0.970987015,"[0, 0, 0]",0,507.5682159,-8.626784477,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.03450000248382074]","[0.0, 0.0, 0.0, 1.0]","[0.5443421559943862, 0.011946541645629673, 0.2863006621228894]",cylinder,0.702558759,0.592115636,"[0, 0, 0]",0,507.5109281,481.6427811,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.03450000192842246]","[0.0, 0.0, 0.0, 1.0]","[0.5428809418948578, 0.020613886412868182, 0.2842346253133855]",cylinder,0.555549687,0.749103958,"[0, 0, 0]",0,507.4763843,478.9318591,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.03450000253687207]","[0.0, 0.0, 0.0, 1.0]","[0.47130996277333076, -0.038597187495052136, 0.26926614447292496]",cylinder,0.725476023,0.932077065,"[0, 0, 0]",0,506.4873411,478.8335514,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.0345000010112872]","[0.0, 0.0, 0.0, 1.0]","[0.4749186618371023, 0.019380946113600486, 0.265951645431225]",cylinder,0.301229262,0.944797489,"[0, 0, 0]",0,506.4817267,-8.606045967,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.034500002762386656]","[0.0, 0.0, 0.0, 1.0]","[0.46215172006508265, 0.04287437226443103, 0.2788081964402779]",cylinder,0.786546714,0.493132812,"[0, 0, 0]",0,506.4439064,-4.222066248,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.03450000108007423]","[0.0, 0.0, 0.0, 1.0]","[0.5180729095592933, -0.038700022050823485, 0.2582745597806855]",cylinder,0.320654137,0.662310385,"[0, 0, 0]",0,506.4330274,-4.2,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.03450000232598288]","[0.0, 0.0, 0.0, 1.0]","[0.5084200849720603, -0.017430024233738205, 0.24896665886404995]",cylinder,0.663325455,0.499937275,"[0, 0, 0]",0,505.3085608,-12.76720188,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.03450000275838745]","[0.0, 0.0, 0.0, 1.0]","[0.46825671038695227, -0.02774058832153782, 0.2522341252127891]",cylinder,0.784770851,0.8270755,"[0, 0, 0]",0,505.2508693,-29.75942032,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.03450000209392884]","[0.0, 0.0, 0.0, 1.0]","[0.5195379893233069, -0.0007126258212744249, 0.253278545647819]",cylinder,0.600753257,0.894318338,"[0, 0, 0]",0,505.2398126,-25.56320314,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.03450000269879993]","[0.0, 0.0, 0.0, 1.0]","[0.520044408844994, 0.025950927409729416, 0.22921022458742185]",cylinder,0.769138561,0.994556796,"[0, 0, 0]",0,504.1023584,-12.93982699,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.03450000191480609]","[0.0, 0.0, 0.0, 1.0]","[0.5427226871764557, 0.01038514234547798, 0.2084420541890369]",cylinder,0.551150198,0.589756222,"[0, 0, 0]",0,502.8269814,-12.70822647,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
