object_position,object_orientation,robot_pose,object_name,object_mass,object_friction,position_noise,orientation_noise,pregrasp_reward,grasp_reward,pregrasp_grasp_checkpoint,grasp_checkpoint
"[0.4984143012545269, -0.04690613075829861, 0.021999999999098616]","[0.0, 0.0, 0.31081623612645604, 0.950470024440636]","[0.4901991991619592, -0.006421369554779031, 0.21991652155468816]",cube,0.335409009,0.878952506,"[0, 0, 0]",0,507.4342109,503.4400228,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5441015246700763, 0.05702655572870362, 0.021999999997943765]","[0.0, 0.0, 0.09560401710485233, 0.9954194452156413]","[0.526288151215722, -0.018040349895335185, 0.2059893298776117]",cube,0.765831666,0.646801538,"[0, 0, 0]",0,517.7041638,502.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4741368198101249, 0.06844295793587891, 0.021999999998334425]","[0.0, 0.0, -0.07402245741539025, 0.9972565747079267]","[0.47715129355871605, -0.014574030487713129, 0.2622826383091083]",cube,0.621067222,0.736053543,"[0, 0, 0]",0,516.546697,502.7607085,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4716615119861919, 0.06014693932198999, 0.021999999998849436]","[0.0, 0.0, -0.11703645070387209, 0.9931276197985031]","[0.5260471585916586, -0.013376010068724402, 0.23075043847813476]",cube,0.429434828,0.946816091,"[0, 0, 0]",0,513.2137718,502.7342832,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5478170349086294, 0.022380014954492253, 0.021999999999045818]","[0.0, 0.0, -0.5011240521242024, 0.8653754586204878]","[0.549912085021128, 0.02769777833879021, 0.2910414648024322]",cube,0.355130483,0.749035209,"[0, 0, 0]",0,515.5317964,501.1636291,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.45656410660847047, -0.023025364131886404, 0.02199999999933384]","[0.0, 0.0, 0.16714052886694047, 0.9859330827242179]","[0.4509628661542796, 0.010594948167838902, 0.2501920389708046]",cube,0.249245867,0.557929782,"[0, 0, 0]",0,509.115417,501.1088837,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.46643486585680294, 0.003589104089223444, 0.02199999999844721]","[0.0, 0.0, 0.22249637230612063, 0.97493351789269]","[0.4868672842001608, 0.012108262110345124, 0.22005314813282698]",cube,0.577676066,0.572009902,"[0, 0, 0]",0,505.2258526,500.9298775,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.45153403395611513, -0.061741668705425835, 0.0219999999988674]","[0.0, 0.0, 0.2557057490894811, 0.9667546585781666]","[0.5435560917760136, 0.03254353503892271, 0.24606456354542913]",cube,0.421498987,0.919050291,"[0, 0, 0]",0,515.1230715,496.7034419,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5186452292016528, 0.0024491061889833077, 0.021999999998816796]","[0.0, 0.0, -0.006050077141542646, 0.9999816981158112]","[0.48916905239411257, 0.01896281928700587, 0.27974414817611226]",cube,0.442334564,0.795818675,"[0, 0, 0]",0,513.9072169,495.7800473,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.474710587348439, -0.0016307575575743305, 0.02199999999800753]","[0.0, 0.0, -0.07201116801557562, 0.9974038257802266]","[0.5060469712914704, 0.023290875017539153, 0.28797530543224314]",cube,0.742379978,0.566502911,"[0, 0, 0]",0,511.7599433,495.7646593,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4507980481062078, 0.07621678791107268, 0.021999999998978732]","[0.0, 0.0, 0.05807351151668543, 0.9983123094804157]","[0.525363669386815, -0.026699226714546123, 0.22498199663481985]",cube,0.381912947,0.614202454,"[0, 0, 0]",0,518.0354765,494.2275168,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4709183916103483, -0.04114881600718498, 0.021999999998048744]","[0.0, 0.0, 0.12980984614233176, 0.991538906873807]","[0.45144574647676583, 0.04519419213624132, 0.23403783980252607]",cube,0.726515101,0.528365123,"[0, 0, 0]",0,512.4956056,491.423261,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5454218826249753, -0.07511076174841895, 0.021999999998467624]","[0.0, 0.0, 0.09598924406445143, 0.9953823712643977]","[0.4740163269371355, -0.005967936971069829, 0.20039781669075044]",cube,0.571176913,0.443892759,"[0, 0, 0]",0,513.2642888,491.3600736,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.498195623567238, 0.07627139044519622, 0.021999999998962367]","[0.0, 0.0, -0.15656020263823692, 0.9876684175116031]","[0.5381271267773566, 0.049252234581530135, 0.25800846984558207]",cube,0.386917409,0.608561028,"[0, 0, 0]",0,542.3749711,491.2666913,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4654363449831465, 0.059629309185933024, 0.021999999998669733]","[0.0, 0.0, 0.2389135870436478, 0.9710408322650173]","[0.48649824395307456, -0.004849260602347957, 0.2766591709637209]",cube,0.494968953,0.404385214,"[0, 0, 0]",0,510.4348561,491.2604582,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5183510057390615, -0.017388710005385027, 0.021999999998302294]","[0.0, 0.0, 0.0433956442987993, 0.9990579653132705]","[0.47731813171796145, 0.03486987005995233, 0.2226926929779867]",cube,0.633180483,0.635680443,"[0, 0, 0]",0,518.5392283,487.3878315,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5165329290778541, -0.05567602137850043, 0.021999999997948945]","[0.0, 0.0, 0.14057621031175022, 0.9900698607140743]","[0.5149674931270785, -0.048093595981444165, 0.29241230328776185]",cube,0.763423043,0.825508772,"[0, 0, 0]",0,512.7860854,487.0136711,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4706031577832658, 0.016046157787181617, 0.021999999998699026]","[0.0, 0.0, -0.5176626513363183, 0.8555848171931602]","[0.49901995198898286, -0.006824333121444204, 0.2936251565979381]",cube,0.484099565,0.589145477,"[0, 0, 0]",0,513.4610726,67.46502274,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4828994779102136, 0.02080648812771764, 0.021999999998651053]","[0.0, 0.0, -0.18785655860084888, 0.9821964739249708]","[0.48524709420902096, -0.042546532635267614, 0.22446670402936275]",cube,0.502119396,0.53589299,"[0, 0, 0]",0,510.6900522,57.84919948,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5200026931154262, -0.009136381036126948, 0.021999999997983574]","[0.0, 0.0, -0.2747205379331912, 0.9615241162018237]","[0.5201401007825032, 0.04971393914969123, 0.25598716006530664]",cube,0.749202257,0.664873084,"[0, 0, 0]",0,514.743263,50.41205441,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4654730727983124, -0.009163238797588416, 0.02199999999817633]","[0.0, 0.0, -0.42762760891456775, 0.9039549922944226]","[0.5002376560770485, -0.04453166630419069, 0.24248998297652385]",cube,0.677545406,0.80368408,"[0, 0, 0]",0,511.5584923,43.91338147,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.45187312678041947, -0.0739059661242544, 0.02199999999941674]","[0.0, 0.0, -0.39576547127389305, 0.918351616619339]","[0.5180434776458415, 0.03281866262493256, 0.2791646643402982]",cube,0.217221681,0.904058501,"[0, 0, 0]",0,518.0310396,32.12570156,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5089041189785233, 0.011952449606093082, 0.02199999999932786]","[0.0, 0.0, 0.5286801391575161, 0.8488211298385482]","[0.45460837647942887, -0.006183712423570874, 0.2775133810186572]",cube,0.250669756,0.750034975,"[0, 0, 0]",0,507.8009201,27.4149888,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5419250043313577, -0.0018236126586299722, 0.021999999998277772]","[0.0, 0.0, -0.29702475208790047, 0.9548697799423339]","[0.4899716476550547, -0.042400270241032295, 0.29204312204881683]",cube,0.639950967,0.842445814,"[0, 0, 0]",0,517.2422973,26.90310823,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5258560223513451, -0.020081678578540568, 0.02199999999895844]","[0.0, 0.0, -0.5315909106655912, 0.8470012418513491]","[0.4627811050183852, -0.035119607486752406, 0.2274534971510242]",cube,0.387974759,0.72845459,"[0, 0, 0]",0,511.4730537,26.39250077,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5385203511118565, 0.00528384205166367, 0.021999999998722743]","[0.0, 0.0, -0.4261717922569682, 0.904642251657794]","[0.49989472011663316, 0.030061217917145264, 0.24024444608724838]",cube,0.474745386,0.624781794,"[0, 0, 0]",0,518.5282128,22.62155083,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4639577612996963, 0.0010230833202527767, 0.02199999999846193]","[0.0, 0.0, -0.036465806088061804, 0.9993349013150435]","[0.4820923610160528, 0.04821112509983626, 0.2623323927177277]",cube,0.573844527,0.654980789,"[0, 0, 0]",0,509.713918,20.65325805,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4708055033517396, 0.044915853682721316, 0.021999999998379545]","[0.0, 0.0, -0.4492540977481349, 0.8934040271100804]","[0.5287571967352881, -0.012997298931282812, 0.23490787808724167]",cube,0.602138698,0.585477831,"[0, 0, 0]",0,510.1995875,10.67696136,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.472684903114664, 0.028299691745707956, 0.021999999998260324]","[0.0, 0.0, -0.4769572979895976, 0.8789264678540875]","[0.4865153983840798, -0.007607455203798463, 0.21118842280559408]",cube,0.646207449,0.619764103,"[0, 0, 0]",0,508.3076958,10.5613551,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5413789955457966, 0.038786442287256626, 0.021999999998311957]","[0.0, 0.0, -0.2106864951027514, 0.9775536817900684]","[0.5145853632943715, 0.04165671039991574, 0.22741462681125638]",cube,0.627745859,0.526151238,"[0, 0, 0]",0,507.8644283,10.5316788,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4759101663946529, -0.06105256421253536, 0.02199999999900237]","[0.0, 0.0, -0.32756094466425917, 0.9448300521949216]","[0.5009169734548146, 0.012385075959107497, 0.28199914311810437]",cube,0.318710926,0.667403087,"[0, 0, 0]",0,15.58514439,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4704526298866657, -0.027994617415710667, 0.021999999999083364]","[0.0, 0.0, -0.32188200623366775, 0.9467797917483184]","[0.49130302987946883, -0.02531015452659129, 0.2981519138386057]",cube,0.340962993,0.789276976,"[0, 0, 0]",0,5.850160244,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5301900711921707, -0.060385784129956814, 0.02199999999886086]","[0.0, 0.0, 0.4635050839085671, 0.8860942597663706]","[0.47083114816960286, -0.0423879335648957, 0.2996102636900988]",cube,0.423565945,0.930746723,"[0, 0, 0]",0,4.975256019,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5368359592286378, 0.07885338490462616, 0.0]","[0.0, 0.0, 0.2594355697098556, 0.9657604181003292]","[0.4518609721577758, 0.008447908833100301, 0.28693254940685653]",cube,0.747957707,0.473178271,"[0, 0, 0]",0,-60.97284077,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4991531452310268, -0.07089823843113707, 0.021999999997870223]","[0.0, 0.0, 0.13045012634794234, 0.9914548726673372]","[0.46947839699949173, -0.014845422485806482, 0.23816676666014885]",cube,0.792453651,0.504019468,"[0, 0, 0]",0,509.773575,-3.195171719,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5238830143485604, -0.04237535605632001, 0.021999999998085787]","[0.0, 0.0, 0.19915896960551813, 0.9799671957905879]","[0.5090765463095719, -0.011024672198661267, 0.2569806851947677]",cube,0.712005431,0.456580412,"[0, 0, 0]",0,515.9793599,-3.353800841,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.48393174647834164, 0.07331290447305723, 0.021999999998757964]","[0.0, 0.0, 0.4155896676405982, 0.9095522129874553]","[0.5141288807303079, -0.03232234605093508, 0.24654323279170573]",cube,0.461560984,0.408656716,"[0, 0, 0]",0,510.694679,-9.56107224,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5364386295114075, -0.004299939580875739, 0.02199999999868218]","[0.0, 0.0, -0.27583769016593274, 0.9612042283947376]","[0.4707426387973619, -0.001984319526850409, 0.2586494948943673]",cube,0.489972742,0.948327742,"[0, 0, 0]",0,506.7309482,-13.06168917,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5090756148515638, 0.06319020859120926, 0.021999999998164294]","[0.0, 0.0, -0.10184274354291906, 0.9948005104480251]","[0.45592660135754887, -0.03327102911879723, 0.2750032583269031]",cube,0.683664178,0.571470693,"[0, 0, 0]",0,512.8871141,-13.52484891,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5128912907680195, 0.03618398738313823, 0.02199999999906884]","[0.0, 0.0, -0.30513569357849574, 0.9523088829284175]","[0.5275688061492303, -0.04452617946902644, 0.2678524571095299]",cube,0.346479915,0.727829912,"[0, 0, 0]",0,507.7721986,-15.31758644,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
