object_position,object_orientation,robot_pose,object_name,object_mass,object_friction,position_noise,orientation_noise,pregrasp_reward,grasp_reward,pregrasp_grasp_checkpoint,grasp_checkpoint
"[0.5, 0.0, 0.029000102621423076]","[0.0, 0.0, 0.0, 1.0]","[0.5184155833172185, -0.04919310299844454, 0.24215465671312136]",stone,0.30040933430959454,0.5526055940714214,"[-0.003956872609057855, -0.0028795277241901594, 0.0]",0.13135712039957112,510.3570666405776,502.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02900009862728482]","[0.0, 0.0, 0.0, 1.0]","[0.5111221687253706, 0.012979792246358271, 0.27827932542900524]",stone,0.653543603080292,0.8746245134865953,"[-0.0031070831545696185, -0.0036888722744228873, 0.0]",0.007388564864385577,512.5162657426873,502.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000099868441213]","[0.0, 0.0, 0.0, 1.0]","[0.5315001713137447, 0.006666226434139111, 0.24103859356803628]",stone,0.2704929660586045,0.8509065270572855,"[0.00027599026095053835, -0.0002307427114826401, 0.0]",-0.0049315586957661695,505.34018284981363,495.78842986940583,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000093442379093]","[0.0, 0.0, 0.0, 1.0]","[0.5205362926060293, 0.04032895066948178, 0.28516780594749086]",stone,0.39847623516722386,0.49055568628845236,"[-0.003713707447832312, -0.0017357781454263605, 0.0]",0.03554568521203136,514.1332938505957,502.78271793733103,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000100808430365]","[0.0, 0.0, 0.0, 1.0]","[0.49161073074877626, 0.01823444556290424, 0.21225816637575037]",stone,0.26614575111174477,0.5611616580917961,"[0.004152492087880437, -0.001962587445360583, 0.0]",0.019253899512848865,507.7584175464418,505.404576029279,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000100707997616]","[0.0, 0.0, 0.0, 1.0]","[0.47484398393130467, 0.022734025077231726, 0.24899106954126465]",stone,0.232027938742491,0.769073463290325,"[0.002771372310779556, -0.0005247503722453145, 0.0]",0.03069434166441848,506.7509829148033,502.7619153250922,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000024163541575]","[0.0, 0.0, 0.0, 1.0]","[0.46422322351943457, -0.008872519382422873, 0.26058371926356344]",stone,0.7227661307723394,0.5077548079064707,"[-0.0038044196921056565, -0.0015424762096087363, 0.0]",-0.15004923174758014,511.51041196724776,502.76600577950535,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000100764169458]","[0.0, 0.0, 0.0, 1.0]","[0.462448437295104, -0.04333059696151536, 0.2500083155803258]",stone,0.2233489164688914,0.7545814864496215,"[0.0021229690294362856, -7.476755968178431e-05, 0.0]",0.07482202458649767,506.7733731566297,502.75738834021587,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02900009803617937]","[0.0, 0.0, 0.0, 1.0]","[0.5153249529767643, -0.018302375065924983, 0.21121504891133508]",stone,0.7061078132087428,0.6224298601600117,"[-0.0016659474406667961, -0.00369087595427785, 0.0]",0.14462704056532907,504.3765722708354,2.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000095616632176]","[0.0, 0.0, 0.0, 1.0]","[0.46134695863459935, -0.020130692242739934, 0.2961628130167986]",stone,0.6171749705543472,0.8485855170013721,"[0.00454970843648097, -0.000747042012473045, 0.0]",0.07553850553910599,513.800248645567,502.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000099895553026]","[0.0, 0.0, 0.0, 1.0]","[0.46125660595985796, 0.035482105332099126, 0.25076251384829107]",stone,0.30940065896201474,0.9806089922197034,"[0.0023207611854221795, -0.0015773362656122981, 0.0]",0.07853171891627006,506.63959795153346,502.72274275691757,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000096982407807]","[0.0, 0.0, 0.0, 1.0]","[0.5225248600258147, 0.007445228072747653, 0.29144358871812936]",stone,0.745529421508142,0.6456623859064953,"[0.002807968351488401, -0.004932397675277617, 0.0]",0.03253189949385188,515.3660087776756,502.77809179881615,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000096799413694]","[0.0, 0.0, 0.0, 1.0]","[0.4829192704883038, 0.029137604796405828, 0.2893766212107462]",stone,0.6725210150961138,0.704430259015042,"[0.0031648143519310548, -0.0032718943096909404, 0.0]",0.021029716682965494,508.8636729791004,2.7054859012224917,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000097032465172]","[0.0, 0.0, 0.0, 1.0]","[0.4918509440581278, -0.014280587636467272, 0.2886847839598149]",stone,0.44659808354852826,0.715272557265298,"[-0.0016662387835992233, -0.0025567913469626597, 0.0]",0.019648243445730268,515.4958327500292,502.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000100466902233]","[0.0, 0.0, 0.0, 1.0]","[0.47622916756583406, -0.042339414447420856, 0.2471128448743424]",stone,0.24989778688263603,0.7766046684471215,"[-0.0015319516915450926, -0.0016278567086749842, 0.0]",0.06724792210360334,508.41941037299864,502.72470450057494,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000102301519462]","[0.0, 0.0, 0.0, 1.0]","[0.5026039459260705, 0.019032963197751954, 0.22526340788134205]",stone,0.5686514734442811,0.6674656167832103,"[-0.0024949980085881, -0.004447009367418896, 0.0]",-0.1278223789916234,509.2086865772632,502.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000098942333588]","[0.0, 0.0, 0.0, 1.0]","[0.478711049907652, -0.008361100770232423, 0.21229974504672877]",stone,0.314109205157556,0.6393802309524723,"[0.0018737272200927213, -0.003594304551552991, 0.0]",0.14112091217537545,504.3416323150008,505.3867839546181,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000084438304916]","[0.0, 0.0, 0.0, 1.0]","[0.45152701910443876, -0.038395079175808436, 0.25966647960995376]",stone,0.4321714744051121,0.9363980665221914,"[0.003943744287309794, -0.0019563751724043068, 0.0]",0.15963653064101743,511.54838123425685,0.5760986531050047,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02900009586505795]","[0.0, 0.0, 0.0, 1.0]","[0.5488297704028213, -0.016067194838522862, 0.2082852430163959]",stone,0.7391873807449871,0.6157680446552016,"[0.00209769065474683, -0.0020942401841194114, 0.0]",-0.11860885917915692,510.8503065862852,2.7824096314146263,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000097847833053]","[0.0, 0.0, 0.0, 1.0]","[0.4550913085859965, 0.009576640807100613, 0.2977478276354143]",stone,0.43336801679411335,0.8394932603571181,"[-0.0031776187860285032, -0.0036490084199520168, 0.0]",0.10103442087649875,513.6549206393029,502.7590853112433,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.0290000971032517]","[0.0, 0.0, 0.0, 1.0]","[0.47671224482547464, 0.024676691652190177, 0.2686724016955463]",stone,0.655770167559274,0.7897384734296372,"[-0.00011406002048062851, -0.0029191573466760823, 0.0]",0.09940393934185462,511.27061393687535,5.50534657605972,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000094746618417]","[0.0, 0.0, 0.0, 1.0]","[0.5280314858356213, -0.0029310253177911166, 0.25276388801633126]",stone,0.337074686047524,0.8131849528941848,"[-0.0010631841153120785, -0.003427019157334011, 0.0]",0.15817202499918784,506.600735930789,502.7608449947245,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02900009429673653]","[0.0, 0.0, 0.0, 1.0]","[0.5059798117560506, 0.02276119390669458, 0.29574689571398693]",stone,0.6927161760026528,0.9371262666849318,"[0.004021258288432029, -0.0023968927773291553, 0.0]",0.07438633446400506,508.78887214170305,-4.229360541917846,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02900010075384547]","[0.0, 0.0, 0.0, 1.0]","[0.5107787660944078, 0.016757951078515756, 0.2153345272312945]",stone,0.4115288117976496,0.42124811536430495,"[0.00045493823808108284, -0.0008574274075409897, 0.0]",0.13710185781572506,509.23593825976195,5.455671494149871,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000095878789482]","[0.0, 0.0, 0.0, 1.0]","[0.5303021893477962, -0.04923957195946103, 0.2640409078151914]",stone,0.6909959046969647,0.4432995266691093,"[-0.004809006132126794, -0.003998437473676588, 0.0]",0.06109033814753709,512.8440238832219,502.7849497818359,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000099603366924]","[0.0, 0.0, 0.0, 1.0]","[0.48415185884005063, -0.03525934272482091, 0.2690914920016446]",stone,0.39152308001222635,0.9157920984112171,"[0.0015563467813265522, -0.004819041571780606, 0.0]",0.09321375519482719,511.2917785455513,505.59183750188487,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02900010311156919]","[0.0, 0.0, 0.0, 1.0]","[0.5342483660027342, 0.04609922532710477, 0.2540621441251167]",stone,0.4587425449081059,0.99440237587654,"[0.002563526673593751, -3.566320884768916e-05, 0.0]",-0.1640423034186371,508.05791884343296,502.71930487640566,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02900010021674606]","[0.0, 0.0, 0.0, 1.0]","[0.45955180269501916, -0.04708157867387931, 0.22603597151620405]",stone,0.5206984996558356,0.7796143799429405,"[-0.004414924744643425, -0.003857214935540597, 0.0]",-0.16377660442808395,510.70750201850717,502.7748612537061,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000095446943406]","[0.0, 0.0, 0.0, 1.0]","[0.4966036007546088, -0.005229880685399403, 0.2095953954765437]",stone,0.6265125474225939,0.4913644825172541,"[0.0038390367755770155, -0.003956136729699257, 0.0]",0.15640471711664808,504.39427435938103,502.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000099368173268]","[0.0, 0.0, 0.0, 1.0]","[0.46630126408142547, 0.0050856279586408565, 0.21431947410449825]",stone,0.7278692768359205,0.755119674936314,"[0.001225177462760697, -0.0004932905376678924, 0.0]",0.1620456969040406,504.2625223510268,8.047847897804644,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02900010136458981]","[0.0, 0.0, 0.0, 1.0]","[0.4617511015996067, -0.04190467594496311, 0.21561127865209562]",stone,0.6714852705100852,0.7049257158787388,"[0.0034985436026854803, -0.004934969694340318, 0.0]",-0.11047404260361753,510.9539526978339,502.76777466660116,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000095580174846]","[0.0, 0.0, 0.0, 1.0]","[0.5147105974199594, -0.005936137685148259, 0.2336498407079198]",stone,0.7595116886227091,0.7604114526644907,"[-0.00044728517444322935, -0.0033232769590945763, 0.0]",0.05191096643340107,508.93003156610814,502.8,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000098223463805]","[0.0, 0.0, 0.0, 1.0]","[0.4530537798732755, -0.047302130873746975, 0.26380925126434973]",stone,0.676593664042966,0.8772740427591326,"[0.002183362992500294, -0.0017473413582196058, 0.0]",-0.01882077933904111,512.9403003322476,502.76664109833433,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02900010031340356]","[0.0, 0.0, 0.0, 1.0]","[0.5272079633462625, -0.033444601645454, 0.2120125100971772]",stone,0.675062425187859,0.5364148101395374,"[-0.0011586747322988298, -0.00317678327822257, 0.0]",-0.05850560592017218,504.3300766570844,2.755826666152852,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000102218289497]","[0.0, 0.0, 0.0, 1.0]","[0.5355309666828927, 0.04622799768136719, 0.28662680714701366]",stone,0.611892526790118,0.6639510690473792,"[0.0020859729089767074, -0.004504150344439153, 0.0]",-0.15895929167235165,508.9806616907817,502.7563674778812,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000097283337925]","[0.0, 0.0, 0.0, 1.0]","[0.4541836749556754, -0.018492744233697414, 0.23487409574813384]",stone,0.631975858638901,0.7836582057319927,"[0.0026763305910051426, -0.0005217907509279139, 0.0]",0.05851706261849157,507.05434779123664,502.77293441008203,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000098527376176]","[0.0, 0.0, 0.0, 1.0]","[0.5333237160705183, -0.01255692466786875, 0.2621499636827283]",stone,0.4638895379028262,0.6143162114305204,"[0.002765413093651225, -0.0006245038183579606, 0.0]",0.07833172723183743,511.3469966170654,502.76508949116624,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02900009749207279]","[0.0, 0.0, 0.0, 1.0]","[0.47136608831142296, -0.007257524444762506, 0.2831251352208203]",stone,0.5838167422298376,0.8318511181688275,"[-0.004614548786629892, -0.0001992599813831243, 0.0]",0.08360879170657695,512.5014951033696,502.78347387804814,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02900009736585949]","[0.0, 0.0, 0.0, 1.0]","[0.523421683093799, -0.03363641078847827, 0.2668960111381737]",stone,0.6072946341606135,0.4222272979456109,"[0.004202353089318214, -0.002926631200518644, 0.0]",0.10197052193372871,512.8893753526005,502.78917930807137,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000101174086166]","[0.0, 0.0, 0.0, 1.0]","[0.4974626371167849, 0.038110018323999115, 0.278787072405984]",stone,0.23406066923680136,0.4176263874180167,"[0.004321926812915708, -0.00040361768971646124, 0.0]",0.07846993231539853,509.12654791682706,502.77959292532506,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.02900009450347177]","[0.0, 0.0, 0.0, 1.0]","[0.4601158408187883, -0.04989043911902961, 0.205498049056507]",stone,0.7328203896239758,0.5754518293068958,"[0.0011507906652533286, -0.0002493517688476523, 0.0]",0.006612961954858804,509.33705102361506,502.7123003356202,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5, 0.0, 0.029000098390993306]","[0.0, 0.0, 0.0, 1.0]","[0.4761105086213909, -0.0057376334894046616, 0.26800317687053266]",stone,0.5965449452135857,0.5256861222303524,"[-0.004140234943148984, -0.0004422048906118437, 0.0]",-0.0453254774917238,511.3365338348867,502.78409514413954,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
