object_position,object_orientation,robot_pose,object_name,object_mass,object_friction,position_noise,orientation_noise,pregrasp_reward,grasp_reward,pregrasp_grasp_checkpoint,grasp_checkpoint
"[0.4614890961684508, 0.033669646108994034, 0.02900008001160652]","[0.0, 0.0, -0.4286403351393529, 0.9034752144312667]","[0.4772432334146283, 0.03312952469437945, 0.24043800856876696]",stone,0.482269667,0.609530877,"[0, 0, 0]",0,505.4319424,510.0731042,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4808699177155777, -0.00793999648856071, 0.029000085758420564]","[0.0, 0.0, 0.19815346565459172, 0.980171007553822]","[0.48180680463900893, -0.0009066635136537257, 0.2624980156224426]",stone,0.34609987,0.969471519,"[0, 0, 0]",0,512.2129517,508.0340159,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5264368648425188, -0.007068501566502128, 0.029000097027559017]","[0.0, 0.0, -0.2815627321281349, 0.9595428223255803]","[0.49962238275344806, -0.015671511597170687, 0.29480869392362496]",stone,0.5947318,0.824541677,"[0, 0, 0]",0,512.272122,507.867422,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4706996581900566, -0.024364001072316913, 0.029000090302810193]","[0.0, 0.0, -0.31233907423225665, 0.949970685183357]","[0.5366267000984868, -0.03185514068118184, 0.2643223346655119]",stone,0.492734835,0.45838191,"[0, 0, 0]",0,511.5364595,507.8209688,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5216613453610086, 0.06731754737327965, 0.02900009778406277]","[0.0, 0.0, -0.32055682542707703, 0.9472292867474666]","[0.5332762909725877, -0.036259049197831655, 0.2840104881653689]",stone,0.571247479,0.652865356,"[0, 0, 0]",0,516.2725875,507.7775246,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5418884427084157, 0.07110264802685388, 0.029000075695997166]","[0.0, 0.0, -0.41450559484154137, 0.9100467635484782]","[0.5032527667052973, -0.027620284248478136, 0.25124052383898005]",stone,0.254439875,0.709772645,"[0, 0, 0]",0,509.7380009,507.6809722,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4803659388233795, -0.05366562674135547, 0.0290000753834042]","[0.0, 0.0, 0.3507426236154869, 0.9364718959901172]","[0.49261512048196815, 0.02535910911017046, 0.2822523374950797]",stone,0.340048519,0.846778244,"[0, 0, 0]",0,512.1588347,507.6117491,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5178916404107574, -0.055887989419903514, 0.029000065564262444]","[0.0, 0.0, 0.308144773237978, 0.9513394760684091]","[0.457839342128728, 0.03940323331751991, 0.22233181901174268]",stone,0.243341716,0.884313278,"[0, 0, 0]",0,506.7516539,507.6066583,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5323927811708402, 0.04119531383686621, 0.029000088349033462]","[0.0, 0.0, 0.1554461608880808, 0.9878443658113139]","[0.5480619730155004, 0.04316336074429705, 0.2791166532417553]",stone,0.286766414,0.824370077,"[0, 0, 0]",0,512.1578747,505.3163359,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5209800070368246, 0.043589989147880856, 0.029000078754648828]","[0.0, 0.0, 0.21333515585612017, 0.9769790741238242]","[0.4632941915249001, 0.001333620348640499, 0.26326907709686986]",stone,0.502729423,0.63745206,"[0, 0, 0]",0,510.6860922,505.2362352,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4770299940241235, 0.027485527317325648, 0.029000092076877357]","[0.0, 0.0, -0.26973685695992855, 0.9629340725082788]","[0.45378332280774414, -0.00316386499141931, 0.2134057558081517]",stone,0.734668806,0.787444335,"[0, 0, 0]",0,503.7114812,505.222527,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4979248216865019, 0.06480365150988472, 0.02900007333270127]","[0.0, 0.0, 0.3243139470938794, 0.945949503789916]","[0.5240238552384019, 0.04243990289815312, 0.2802146873241498]",stone,0.358611889,0.569871387,"[0, 0, 0]",0,516.4504101,505.129877,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4837511824077296, 0.030941565384000003, 0.02900006823492052]","[0.0, 0.0, 0.23909447112794524, 0.9709963099188628]","[0.5238219782912601, -0.04887317616973447, 0.2828436149923268]",stone,0.244356291,0.440952122,"[0, 0, 0]",0,507.8146681,505.0957747,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.46750320720579075, -0.024322639674261556, 0.02900010100777416]","[0.0, 0.0, -0.037330489594360076, 0.999302974350945]","[0.5455871424581624, 0.027195246833542103, 0.24270566971919724]",stone,0.55198718,0.631420549,"[0, 0, 0]",0,513.5657093,502.7864802,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5045784643023941, -0.029672486470660307, 0.029000100369023212]","[0.0, 0.0, -0.031605219066733484, 0.9995004302789188]","[0.4760938344445494, -0.01776415638158707, 0.24004666362297905]",stone,0.553301216,0.789430084,"[0, 0, 0]",0,504.5327424,502.7838188,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5187997545882657, 0.00791039859483822, 0.029000098273807895]","[0.0, 0.0, -0.0152126051690324, 0.9998842816266146]","[0.5289995881741212, -0.01403712374511884, 0.25889452581976957]",stone,0.655566407,0.626724873,"[0, 0, 0]",0,511.6084411,502.7836722,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4674415996468348, -0.07986022991144391, 0.02900010014868888]","[0.0, 0.0, -0.09508895452709805, 0.9954687793833333]","[0.5156838443956158, 0.034573032264530165, 0.23639993135169846]",stone,0.761514122,0.7058152,"[0, 0, 0]",0,512.1452388,502.7617149,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4510190826707784, -0.016966733509583318, 0.029000096448723443]","[0.0, 0.0, 0.05848091244031101, 0.9982885268699369]","[0.5089143728437809, 0.03653756205000176, 0.21693728826770442]",stone,0.432116804,0.515124255,"[0, 0, 0]",0,509.1196988,502.7550184,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5083592708563742, 0.03042894207312133, 0.029000102903574732]","[0.0, 0.0, -0.13140835970188824, 0.9913283225049404]","[0.5362887308836154, -0.022327688961549397, 0.2663542145129609]",stone,0.265123991,0.640692341,"[0, 0, 0]",0,511.0723975,502.7531506,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5070748678646584, 0.038000715541542884, 0.02900010140937653]","[0.0, 0.0, 0.08785029265137649, 0.9961336888596166]","[0.5284741926378379, 0.029773933565125518, 0.2558570331131059]",stone,0.389922359,0.823443134,"[0, 0, 0]",0,507.997894,502.741076,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.47388363475750683, -0.007420365191485506, 0.029000105121687755]","[0.0, 0.0, 0.07561142904649176, 0.9971373585407115]","[0.5298519317721283, 0.010418928705975251, 0.2725379309582617]",stone,0.213156961,0.467184109,"[0, 0, 0]",0,507.8077961,502.7152946,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5032772870787894, 0.026815011904614383, 0.029000099365572084]","[0.0, 0.0, -0.19179036463985308, 0.981435915397084]","[0.5214407851719467, -0.0018337687344785886, 0.21632180066416226]",stone,0.22368412,0.821466931,"[0, 0, 0]",0,503.9103593,502.6681119,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5118650590034521, 0.026620945036501115, 0.02900009591618107]","[0.0, 0.0, 0.14422138281908728, 0.9895454475352561]","[0.4551664419097435, 0.000997990197585244, 0.277925784739714]",stone,0.737839045,0.697321627,"[0, 0, 0]",0,512.2303321,502.6413562,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.539658084949813, 0.012897680028627678, 0.029000075386622238]","[0.0, 0.0, 0.18600135217460187, 0.982549488315586]","[0.5141178003722834, 0.027175958848804985, 0.2295559453361948]",stone,0.303538244,0.612597599,"[0, 0, 0]",0,505.084699,502.6389265,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5318108110195297, 0.046497226708038145, 0.029000093255026088]","[0.0, 0.0, -0.23963785331407172, 0.9708623482549025]","[0.4917460602321272, -0.025666212583540838, 0.2024452116999913]",stone,0.471040821,0.482840479,"[0, 0, 0]",0,510.2158145,502.6140569,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.470522893873932, -0.009667182971657765, 0.029000081069869007]","[0.0, 0.0, 0.22707355821106626, 0.9738776099497131]","[0.5257878365009224, 0.00890642766499633, 0.28633418167015884]",stone,0.260223303,0.450467267,"[0, 0, 0]",0,512.7495899,502.5874671,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5360845898475091, 0.03810422522443263, 0.02900007670854232]","[0.0, 0.0, 0.28220514723631607, 0.9593540821163629]","[0.5332134163929594, -0.03588007731121171, 0.2747738285211869]",stone,0.366750779,0.9690207,"[0, 0, 0]",0,506.4788651,500.779534,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.46858423859005577, -0.03284408617620853, 0.02900007030268411]","[0.0, 0.0, -0.5234806725962119, 0.8520375493006266]","[0.5323408230951094, 0.02424206140915182, 0.23302143964265992]",stone,0.339945798,0.783248906,"[0, 0, 0]",0,504.0271578,497.8375376,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5484468914557612, -0.04002341680439713, 0.02900010074372028]","[0.0, 0.0, -0.16040031574185573, 0.9870520445801797]","[0.476734737801498, -0.023263363728943356, 0.22866315886880742]",stone,0.326903478,0.881995929,"[0, 0, 0]",0,510.0950932,266.3778378,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5416236020215949, 0.02230293657830916, 0.02900008770005906]","[0.0, 0.0, 0.46863862337621015, 0.8833899708962348]","[0.45405298769255686, -0.04638138263097918, 0.2620647524983791]",stone,0.745471792,0.52121366,"[0, 0, 0]",0,509.6537667,12.56638498,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.462993557279997, 0.04565192482727494, 0.02900009872195886]","[0.0, 0.0, 0.45663694167298013, 0.8896531366209796]","[0.5454605423621767, 0.039583490046784436, 0.2651454737440557]",stone,0.517221981,0.914107335,"[0, 0, 0]",0,509.6272535,10.27316083,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5256325900925258, 0.006747032624016394, 0.029000070271914404]","[0.0, 0.0, -0.4434558682628386, 0.8962962082388009]","[0.47196914856826666, 0.008109943977578339, 0.2878584989829748]",stone,0.668940221,0.546358507,"[0, 0, 0]",0,506.8026174,10.07886462,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.508345237066718, -0.06509537043377163, 0.029000095496972182]","[0.0, 0.0, -0.3322126577833766, 0.9432045112320578]","[0.5392725420889248, 0.044410793768650494, 0.25628880236308954]",stone,0.684916566,0.819001926,"[0, 0, 0]",0,513.1984816,2.797553419,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5244301847889251, 0.022339394884646285, 0.02900008110402899]","[0.0, 0.0, 0.22400016326402122, 0.9745891066791644]","[0.49562298874196675, 0.020715647456485867, 0.20802959904682883]",stone,0.285741678,0.597826995,"[0, 0, 0]",0,507.4840692,2.789092605,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.48075202961685326, -0.021799260596442542, 0.02900009686678991]","[0.0, 0.0, 0.037627371718238684, 0.9992918397032858]","[0.49918380812326674, -0.0014344285963805783, 0.2190542710627754]",stone,0.605049406,0.573884124,"[0, 0, 0]",0,504.3045646,2.760722507,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5094104901198715, 0.0785862295549364, 0.029000072736464256]","[0.0, 0.0, 0.1195229971636132, 0.9928314323937508]","[0.5238917268460219, 0.04509554189301583, 0.2640791599651512]",stone,0.765987554,0.470307457,"[0, 0, 0]",0,507.5852331,2.677192366,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5216003304403797, -0.06626427326243076, 0.029000099242123278]","[0.0, 0.0, -0.19978419693758193, 0.9798399229741588]","[0.460928439054866, 0.021137901809909238, 0.2506260222438895]",stone,0.202240716,0.511780941,"[0, 0, 0]",0,507.328047,0.401892698,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5145300919388748, -0.06039032173498153, 0.0]","[0.0, 0.0, 0.34291733175839456, 0.9393655856905251]","[0.5195477508867037, -0.029637419053897718, 0.2595067302558002]",stone,0.326226046,0.940144398,"[0, 0, 0]",0,125.5038662,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5280534464167373, 0.05924198773304047, 0.0]","[0.0, 0.0, 0.09438985825685364, 0.9955353106034216]","[0.46454656904471653, -0.013207878304256994, 0.2804062569097142]",stone,0.408713633,0.642653873,"[0, 0, 0]",0,-60.16726767,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
