object_position,object_orientation,robot_pose,object_name,object_mass,object_friction,position_noise,orientation_noise,pregrasp_reward,grasp_reward,pregrasp_grasp_checkpoint,grasp_checkpoint
"[0.45995760768261057, -0.06864446692247951, 0.034500001273955916]","[0.0, 0.0, 0.19526923497317983, 0.9807496754386356]","[0.4823040806021671, 0.004328714627665889, 0.27600995218039015]",cylinder,0.373804883,0.941710094,"[0.004258921995429598, -0.0005801828998140716, 0.0]",0.171755928,511.9823762,505.2155111,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.498713401508267, 0.058375820779776474, 0.029000085269869642]","[0.0, 0.0, 0.2131456866848038, 0.977020427753516]","[0.4703207203905568, 0.03455656821986648, 0.2513315138916047]",stone,0.49538814,0.937540905,"[0.0006081511791009193, -0.002333790767058108, 0.0]",-0.157392656,506.0018061,505.1631412,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.49171259181848426, -0.006852663283830204, 0.029000065703607192]","[0.0, 0.0, 0.3365813380386874, 0.9416543967316708]","[0.5489017994360983, 0.0030596677411329556, 0.28920598541815035]",stone,0.464962,0.560707306,"[0.0018789633841800601, -0.004581136480594049, 0.0]",-0.146817624,513.4404697,505.0620797,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5413472749415404, -0.0520625699141789, 0.029000095471803298]","[0.0, 0.0, -0.23481442859688226, 0.9720402173381097]","[0.5319484432975682, -0.009494259794746815, 0.28073008863619336]",stone,0.249332962,0.862754431,"[-0.002062716105008882, -0.00451148856609557, 0.0]",0.009696289,511.6165473,502.6503851,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5473082281276321, -0.058703810880884805, 0.034500000920709636]","[0.0, 0.0, -0.28786269157437044, 0.9576716925959329]","[0.491387059698899, 0.0327146418419043, 0.22678017581605536]",cylinder,0.276364764,0.417831576,"[-0.0005107270810298416, -0.0011963705913805751, 0.0]",-0.166734615,510.6589235,502.5648822,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5216587362897207, 0.05271464305702554, 0.02199999999806514]","[0.0, 0.0, -0.04466658071048083, 0.9990019502321476]","[0.4640495458705177, -0.04655878991089712, 0.2889986701230128]",cube,0.721107399,0.520595506,"[-0.0018671836614709415, -0.0023219375434705932, 0.0]",0.15243293,517.6579161,495.781889,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.48227480917743526, -0.055655847838209774, 0.03450000084679286]","[0.0, 0.0, 0.3701321347897028, 0.9289791186006375]","[0.4566374560175546, -0.04821602916661, 0.22187801367893614]",cylinder,0.255502708,0.61150111,"[0.0010721526856993365, -0.004930010661470681, 0.0]",0.031560797,507.181551,495.4714771,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.46870955077348886, 0.042625057763114246, 0.02199999999840473]","[0.0, 0.0, 0.03453617950635306, 0.9994034482155367]","[0.46267833343475895, -0.003237574701760615, 0.264262430648916]",cube,0.595219653,0.735251047,"[0.003298868503832945, -0.004908296893352651, 0.0]",-0.062382219,509.5107933,491.5071311,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.48666873021373874, -0.028634318803907828, 0.02199999999803743]","[0.0, 0.0, 0.13337753572135141, 0.9910653020688898]","[0.5373981953349648, -0.0023462081629405662, 0.23174111002969378]",cube,0.731099583,0.889871951,"[0.00274999870013276, -0.00034019174256682064, 0.0]",-0.131688614,506.7948125,491.2687012,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.50747405830036, 0.0382499013467576, 0.03450000228086849]","[0.0, 0.0, -0.43287396562246483, 0.9014544524746001]","[0.4612840681573736, 0.023591572295968727, 0.28532382842092874]",cylinder,0.653076593,0.973298977,"[0.004527278092566227, -0.0017338971362613163, 0.0]",0.150468712,505.7922044,486.5592078,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5410238018645148, -0.0019843374653817636, 0.029000069539204757]","[0.0, 0.0, 0.3387260464208738, 0.9408850437094236]","[0.47826402887547065, 0.007283307815040774, 0.2874312673754765]",stone,0.740493631,0.477705067,"[-0.004982883750636012, -0.003856730989837174, 0.0]",0.079758391,510.9457069,10.21214911,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5114542575894058, -0.009752709389354894, 0.029000059464551947]","[0.0, 0.0, 0.3158766211072755, 0.9488002741556575]","[0.522076937255316, 0.04074520877107367, 0.23223853739169625]",stone,0.753203164,0.912272818,"[-0.002373961189198365, -0.0021413456214296866, 0.0]",-0.018613063,504.5756998,7.679432311,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.48226125305407397, -0.003922987478657464, 0.03450000108412885]","[0.0, 0.0, 0.12547395385563978, 0.9920969140682945]","[0.5299169889963076, -0.0214110774927621, 0.29094764687915536]",cylinder,0.321413849,0.796979958,"[-0.0019976260284263582, -0.0029751558580484168, 0.0]",0.01421292,516.8748424,5.400012673,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.46680427193525553, -0.07167187509580279, 0.03450000107360234]","[0.0, 0.0, 0.1073922764572912, 0.9942167263516143]","[0.527328538816889, 0.004759893654352046, 0.21948071716161105]",cylinder,0.318315534,0.625917526,"[-0.0032289750422889096, -0.002127545006634776, 0.0]",0.052353893,513.0589157,5.331691795,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.49636966820394757, 0.05352546523733058, 0.03450000152510936]","[0.0, 0.0, 0.5043323475694812, 0.8635096312115205]","[0.5448882107234568, -0.011335022152257769, 0.26972666307636]",cylinder,0.443742703,0.950859557,"[0.0029920370045113847, -0.004528185670356264, 0.0]",-0.076778101,509.6323391,4.807758422,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5346302551527018, 0.002978961479454423, 0.029000095850520352]","[0.0, 0.0, -0.34300303192241666, 0.9393342962396453]","[0.5454087550914029, -0.029232438454346046, 0.23581721463931496]",stone,0.558483355,0.816986522,"[-0.0017861642479252184, -0.0008330406663101531, 0.0]",0.024868025,504.5622632,2.776463707,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5427568346678641, 0.03159683440101499, 0.029000094444685223]","[0.0, 0.0, -0.05067351490538301, 0.9987152721807823]","[0.5265775883799632, -0.03572694062754396, 0.2066238377675177]",stone,0.686516168,0.836459585,"[-0.002765137824758879, -0.003112564394482876, 0.0]",0.038872652,512.6272846,2.729988116,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.45883296245703686, 0.02089143084363311, 0.02900010087871028]","[0.0, 0.0, -0.15880912593099292, 0.9873093038764671]","[0.536205473553207, 0.011890429981068165, 0.23152961117371543]",stone,0.733312588,0.798535058,"[-0.002239851835681729, -0.004544732642762417, 0.0]",0.098730849,505.1626578,2.691470209,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.46078616300474556, -0.001128422991920744, 0.02900008265461131]","[0.0, 0.0, -0.36910337746576466, 0.9293883454957703]","[0.48651769101115777, 0.046562006851529794, 0.2291410521058568]",stone,0.387361485,0.577394804,"[0.001732819720784753, -0.001669109744413087, 0.0]",-0.08046094,508.2741846,2.54263153,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5405693765199976, -0.039159403715469894, 0.029000097231812214]","[0.0, 0.0, -0.3020355058721229, 0.9532966763775959]","[0.537981620711106, 0.024115736071842836, 0.27827566312694346]",stone,0.247808848,0.527822056,"[0.0033972663386265716, -0.0007466104605161642, 0.0]",0.116944006,511.2801082,0.170710369,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.458481037998724, 0.024384252865126896, 0.021999999997857872]","[0.0, 0.0, -0.3859831213688947, 0.9225058428098573]","[0.5088291457340904, -0.008189643628015067, 0.26915430295429227]",cube,0.795786557,0.924654436,"[0.0023856883568436618, -0.0044152801749436765, 0.0]",-0.141323391,33.19122945,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.46325076097456497, 0.03974846566916952, 0.021999999998337304]","[0.0, 0.0, 0.25514816425812553, 0.9669019672519591]","[0.45315569005678263, 0.012982460544631036, 0.2043646105451235]",cube,0.618277069,0.992605155,"[0.004680913502800514, -0.0030973792879337384, 0.0]",-0.022292353,13.47402857,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4967316922365554, 0.05937872778375715, 0.021999999999444388]","[0.0, 0.0, -0.30753605345767454, 0.9515364290575944]","[0.4928849639911783, -0.017422071620910383, 0.2727144377209842]",cube,0.206962634,0.555887526,"[0.0019944943002888106, -0.0031251279305118656, 0.0]",-0.082756154,12.01672041,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.49787396888883806, 0.052801336736358936, 0.03450000170725313]","[0.0, 0.0, -0.3987889233439785, 0.9170427441608981]","[0.49788480319511413, -0.048795191108095576, 0.22335656064210854]",cylinder,0.494095566,0.624483837,"[-0.0034787266549001694, -0.003193608363677471, 0.0]",0.06494116,0.081496756,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4528142526850535, 0.046820531858629486, 0.03450000144111005]","[0.0, 0.0, -0.5007333679814512, 0.8656015793596686]","[0.5386792949110053, -0.024679689157904718, 0.25375856523175633]",cylinder,0.420697298,0.794869101,"[-0.004099875274794796, -0.0016420585132228488, 0.0]",0.102021002,512.7340259,-0.135333426,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.47478512090748876, -0.04636501875826731, 0.029000092793635274]","[0.0, 0.0, 0.46963078443290796, 0.8828629147908137]","[0.5346195792620541, 0.04657049995036021, 0.25071250639771414]",stone,0.783046613,0.528556153,"[-0.00173322729994404, -0.0017588626349210375, 0.0]",0.120336817,506.8509108,-0.141325989,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5111613778467234, 0.054615048124705814, 0.0219999999978829]","[0.0, 0.0, -0.05750326782961271, 0.9983453181083767]","[0.5215674480430884, 0.038594082105227856, 0.25209418498781455]",cube,0.788606192,0.413017005,"[0.004860851626902398, -0.004680884149519378, 0.0]",0.017416542,511.5671744,-2.24067206,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.504777391780383, -0.0013992681216028063, 0.029000100282503723]","[0.0, 0.0, -0.06600655407989194, 0.997819189441904]","[0.5410758380114961, -0.04692562563584434, 0.21897935447687567]",stone,0.750368153,0.801299304,"[0.0036474679127207347, -0.000511636550316448, 0.0]",-0.049132108,504.5900994,-2.259928194,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5341518098170536, -0.04021436927114515, 0.029000092924258963]","[0.0, 0.0, -0.32462145530430614, 0.9458440203099634]","[0.5319376928839581, -0.0452219033566979, 0.2877333665571846]",stone,0.779723782,0.481511262,"[0.004685988441813606, -0.002222829969527285, 0.0]",0.161253857,507.3624084,-2.44069102,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4969935654217978, 0.0286419365660278, 0.02900007700918808]","[0.0, 0.0, 0.2541603908431185, 0.967162083482636]","[0.4536367095558895, -0.04949338072678449, 0.24773224806700792]",stone,0.371458996,0.861121872,"[-0.0034104668642260918, -0.0011610172710647963, 0.0]",0.040451534,509.3777113,-2.458095207,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5347948402984105, -0.017637238690767422, 0.03450000094892331]","[0.0, 0.0, 0.2755003245618844, 0.9613009784486315]","[0.4681554699776166, 0.026034377085045857, 0.2711972862456001]",cylinder,0.319246501,0.62771961,"[0.001058488456147884, -0.0010784273782108332, 0.0]",0.011126932,510.293991,-2.462282083,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.544515189977527, -0.04976643790612119, 0.029000065204907832]","[0.0, 0.0, 0.37379880099870166, 0.92750981470383]","[0.4832078114119646, -0.014341889779472948, 0.24074410771618543]",stone,0.546554095,0.833323377,"[0.003957808088648459, -0.00046036345531316053, 0.0]",-0.11512499,510.5593304,-2.532007951,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.46097442487046175, 0.04701216266402271, 0.029000071924365524]","[0.0, 0.0, -0.441597800997852, 0.8972131196955724]","[0.45268928771250994, -0.04079273367814931, 0.2510922560874171]",stone,0.716781646,0.938887256,"[0.0005541737483963612, -0.0024191921029453134, 0.0]",0.123541389,505.0499703,-2.548623783,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5233432409591043, -0.00926682986188547, 0.03450000184446283]","[0.0, 0.0, 0.18444411892011758, 0.9828430022113306]","[0.472555203717706, -0.04304672147418555, 0.2604237920299557]",cylinder,0.531069083,0.930419147,"[-0.0029573908953166106, -0.00024646876996911853, 0.0]",0.090836602,509.5660571,-4.381274801,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.49225175785803926, -0.03276796283518845, 0.02199999999827911]","[0.0, 0.0, 0.28835128807603394, 0.9575246914126507]","[0.49519211433688654, -0.013585315619449194, 0.2913466339686461]",cube,0.639868013,0.966742284,"[0.00042688352561251475, -0.0029201303801668207, 0.0]",-0.090626236,511.2665974,-9.462730175,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5022079144693554, -0.06333615811246814, 0.021999999999082764]","[0.0, 0.0, 0.3780578101103618, 0.92578198957128]","[0.4710947396912647, 0.03896743542454985, 0.2200304401499817]",cube,0.341159385,0.591031957,"[0.0033935482262673995, -0.0042777570741392434, 0.0]",-0.037567704,515.952021,-9.501258316,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5312046827799807, -0.026615397257167127, 0.021999999998202995]","[0.0, 0.0, -0.44250209567326315, 0.8967674700415768]","[0.4593485678390394, -0.041777875222621975, 0.2995563834050686]",cube,0.667846169,0.834854593,"[0.003728652913598785, -0.0040671784783990455, 0.0]",-0.124433981,512.304912,-9.536671303,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4906369016932182, 0.07685126305639726, 0.03450000200281625]","[0.0, 0.0, -0.3073953419804413, 0.9515818954397607]","[0.46657614126594277, -0.041669565890471244, 0.2316706012031829]",cylinder,0.576010931,0.452582479,"[-0.0017840540164114093, -0.0028859515702525014, 0.0]",0.145051418,513.5140314,-13.15694713,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5025901189223069, -0.02382103274761107, 0.034500002781004964]","[0.0, 0.0, 0.07258986397386183, 0.9973618759749423]","[0.4814756660070315, -0.004905252526960523, 0.25286915219888106]",cylinder,0.791931909,0.726514014,"[-0.0002900980923584238, -0.0035356070284267996, 0.0]",-0.086818299,505.3256793,-17.03757048,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5029779051501275, 0.023211379584446037, 0.034500002118424536]","[0.0, 0.0, 0.3525680379519741, 0.9357861821028858]","[0.5011179369795653, -0.04862138324990722, 0.28711429551706386]",cylinder,0.606848874,0.730022666,"[0.0020113024738328093, -0.00200230712425358, 0.0]",0.066878362,505.9453148,-26.94842783,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
