object_position,object_orientation,robot_pose,object_name,object_mass,object_friction,position_noise,orientation_noise,pregrasp_reward,grasp_reward,pregrasp_grasp_checkpoint,grasp_checkpoint
"[0.46908646178344005, 0.033997291058706886, 0.029000084521536386]","[0.0, 0.0, 0.03235706632244994, 0.9994763730369041]","[0.47543929618808334, 0.04985142290033866, 0.2555600405705867]",stone,0.204573571,0.961169501,"[-0.0034043558004283074, -0.0032134819760253337, 0.0]",0.165725679,506.8309957,502.7869082,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4915968423424348, -0.0006815720183195317, 0.029000094561414565]","[0.0, 0.0, -0.005066868490017146, 0.9999871633394625]","[0.4607076069908834, 0.022192030197882157, 0.22832892053789056]",stone,0.769816893,0.517050765,"[-0.0043335826137214555, -0.0017504884150989731, 0.0]",0.171341871,510.6401423,502.7856183,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5492005776701716, -0.017905580448223386, 0.029000098790117498]","[0.0, 0.0, 0.06414476142050887, 0.997940604235696]","[0.46351673038946917, 0.017443220340603582, 0.21162491183584517]",stone,0.45720118,0.879359211,"[0.0016021706993269713, -0.00325888482589534, 0.0]",-0.055724503,509.1049382,502.7561166,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.544618244051791, -0.001182916981555926, 0.029000102057019885]","[0.0, 0.0, -0.13918916551832905, 0.9902658108822657]","[0.5332462897729524, -0.037965285142538274, 0.28839080155683755]",stone,0.31219905,0.9722949,"[-0.0018874665576163342, -0.0016867697877196884, 0.0]",0.084840446,514.8653712,502.7043069,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.47519968388657474, -0.016810531344802745, 0.02900010251535042]","[0.0, 0.0, -0.1280441463062093, 0.9917684692491056]","[0.5397680196030573, 0.0296665723341768, 0.29473576924643446]",stone,0.50471945,0.793532623,"[0.002706661059573988, -0.0006254845365205189, 0.0]",0.113358349,514.664198,502.7041008,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.49043774272138263, 0.06202537243999566, 0.029000096908370535]","[0.0, 0.0, -0.12207393756333822, 0.9925210092324405]","[0.5458647214093053, 0.033000969426176224, 0.2805022899207935]",stone,0.467137407,0.968580606,"[-0.0004962980591185764, -0.002076859134609012, 0.0]",-0.125611676,518.0875177,502.6966602,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5466454427600456, 0.07062913207485157, 0.029000100376283873]","[0.0, 0.0, -0.1696949003914756, 0.9854966467630051]","[0.5354283852893852, -0.022702800882769728, 0.2551100948971452]",stone,0.661498867,0.584994402,"[0.003561463270545126, -0.00033904604728055617, 0.0]",0.122048236,507.2841658,502.6669373,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5393869033198123, -0.005724231708644945, 0.0290001003554006]","[0.0, 0.0, -0.16163657522851674, 0.986850352154974]","[0.48203864872135477, 0.02304176510752698, 0.23278429982444276]",stone,0.304438393,0.641438217,"[-0.0013598603571177014, -0.0017112060978333394, 0.0]",0.079397797,505.0324545,502.6604874,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4983746743564945, 0.07354984478929873, 0.029000097808283377]","[0.0, 0.0, -0.1818523952248225, 0.9833258393589558]","[0.5481408528849663, 0.011173239022428436, 0.2613538270799691]",stone,0.367407869,0.441427086,"[-4.7427822171657204e-05, -0.00031934918957053724, 0.0]",-0.168326592,511.6734291,502.6455383,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4624531175184638, 0.02303410307706423, 0.029000093539320232]","[0.0, 0.0, 0.18769571863173692, 0.9822272227989386]","[0.5062207838027123, 0.03929732045283915, 0.27736938635237757]",stone,0.376722613,0.981440131,"[-0.0014789186330602011, -0.00016966504699164348, 0.0]",-0.172672513,511.9231614,502.5863176,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
