object_position,object_orientation,robot_pose,object_name,object_mass,object_friction,position_noise,orientation_noise,pregrasp_reward,grasp_reward,pregrasp_grasp_checkpoint,grasp_checkpoint
"[0.5400877943305818, 0.03603098277211625, 0.03450000244254807]","[0.0, 0.0, -0.47640145472758444, 0.8792278737241224]","[0.48577591603562637, 0.033141512201488144, 0.259830411466153]",cylinder,0.697692975,0.567935565,"[0, 0, 0]",0,508.7313075,495.4532491,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5193925209350738, 0.009820155901029484, 0.03450000176788825]","[0.0, 0.0, 0.4016373341127646, 0.9157988053316031]","[0.4686169222062775, -0.027833389604294236, 0.2610784959794314]",cylinder,0.508019532,0.626784518,"[0, 0, 0]",0,508.8831396,495.4528581,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4518513863538696, 0.017524615773307287, 0.03450000068064198]","[0.0, 0.0, 0.49731742154611003, 0.8675686613903989]","[0.4843419041298647, -0.011115443082097887, 0.20729029896204884]",cylinder,0.209668786,0.50793703,"[0, 0, 0]",0,502.2511393,490.8144065,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4693432778107903, -0.07700430886161146, 0.034500002708173154]","[0.0, 0.0, -0.06270469782059372, 0.9980321241679688]","[0.4908498458760207, 0.004097746235843039, 0.25921018072189933]",cylinder,0.768469398,0.409666256,"[0, 0, 0]",0,510.1695729,487.3703382,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.491941951051944, 0.04903691983541546, 0.03450000121902047]","[0.0, 0.0, 0.15612551506688654, 0.9877372239341289]","[0.4675187448662031, 0.015584935226066327, 0.2689381886809444]",cylinder,0.358996629,0.517939056,"[0, 0, 0]",0,506.0428238,487.1143538,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5224604104505572, 0.06802192786565901, 0.034500001128880464]","[0.0, 0.0, -0.408314725196329, 0.9128412157587136]","[0.4881855330345126, 0.011315546495285142, 0.28015761338801537]",cylinder,0.334098506,0.622136582,"[0, 0, 0]",0,505.9736585,486.5909582,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.49016252611994376, 0.016221793468565407, 0.03450000156789064]","[0.0, 0.0, 0.19109532998114961, 0.9815714822973391]","[0.5426801324554522, -0.009106403649816616, 0.29476840344355126]",cylinder,0.454572049,0.777424913,"[0, 0, 0]",0,506.7037647,469.7401014,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4513288749015711, -0.018473367866633693, 0.03450000264746932]","[0.0, 0.0, 0.22843379954733023, 0.9735594482230503]","[0.5383932166518116, -0.041892922498006274, 0.22083127641506625]",cylinder,0.755549135,0.708292625,"[0, 0, 0]",0,514.6178074,5.157235809,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4774068791304014, -0.07401622461959492, 0.034500001870998144]","[0.0, 0.0, -0.5278823066669609, 0.8493175320855967]","[0.4780452785078437, -0.01667959128045019, 0.27390223635810124]",cylinder,0.539476933,0.526115671,"[0, 0, 0]",0,512.1159105,4.871029382,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.475474918205929, 0.0016377458657049204, 0.03450000222813459]","[0.0, 0.0, 0.5253921742841734, 0.8508601901610797]","[0.4757269707229235, -0.023629529653383243, 0.298490134614701]",cylinder,0.637376913,0.897169773,"[0, 0, 0]",0,517.5827138,4.831109849,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4605652157669138, -0.051933559684317884, 0.034500002508417005]","[0.0, 0.0, 0.1460724438719062, 0.9892738959162365]","[0.47136133954063086, -0.025765790811407365, 0.2389996194135078]",cylinder,0.716555187,0.438977764,"[0, 0, 0]",0,510.2501033,2.639087802,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.45919026727826906, -0.03253171532522222, 0.034500001789817616]","[0.0, 0.0, -0.2464497800000536, 0.9691555633322884]","[0.4520518189708763, 0.03743028461387281, 0.29378629506160875]",cylinder,0.514933566,0.535470832,"[0, 0, 0]",0,511.279989,2.609745365,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.548223706072878, -0.01712876589951902, 0.03450000151154418]","[0.0, 0.0, -0.3226097816969901, 0.9465320537379706]","[0.45387703395793283, 0.034405500280317594, 0.22584012182573754]",cylinder,0.439857945,0.937156949,"[0, 0, 0]",0,510.8660791,2.545738203,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4958621329047238, 0.026553376833406375, 0.034500000864025646]","[0.0, 0.0, 0.28776649310023594, 0.9577006032413219]","[0.5113216248589382, -0.026065631731251062, 0.2711129193285797]",cylinder,0.583071399,0.896710462,"[0, 0, 0]",0,513.3802403,2.545352813,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
