object_position,object_orientation,robot_pose,object_name,object_mass,object_friction,position_noise,orientation_noise,pregrasp_reward,grasp_reward,pregrasp_grasp_checkpoint,grasp_checkpoint
"[0.5254449316130517, 0.025206601101394513, 0.03450000160903323]","[0.0, 0.0, -0.5151858580516544, 0.8570784862914135]","[0.5152176952855395, 0.0343720595494271, 0.20578235645094006]",cylinder,0.467139804,0.960058656,"[-0.0002375837029870544, -0.003151453272556893, 0.0]",0.016690912,506.0446479,495.4181218,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4779773944619471, 0.07237367515458655, 0.034500001266181364]","[0.0, 0.0, -0.27714775428650595, 0.9608273113801181]","[0.5430736720247022, 0.0005084008678376689, 0.21059916092055084]",cylinder,0.371968293,0.692548875,"[0.0015118121727150068, -0.00013154015775926602, 0.0]",0.146893393,513.1897146,7.614257804,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5334867912599843, 0.046176565399095135, 0.034500002341070535]","[0.0, 0.0, 0.06456058077056749, 0.9979137895683009]","[0.4666159839844346, 0.04475267949562339, 0.2906890282218695]",cylinder,0.670713895,0.86814968,"[-0.004210143101990646, -0.00029889501070209587, 0.0]",0.081901409,512.6088262,5.450470954,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4594763923169797, -0.008064934571640092, 0.034500001616182274]","[0.0, 0.0, -0.48440512927698515, 0.8748437979034585]","[0.49802733470951777, 0.004267315434973128, 0.2827836565932024]",cylinder,0.468325604,0.991755719,"[0.00019171433735695482, -0.0001968663871214785, 0.0]",0.147404988,510.6829516,4.896062109,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5142695698996583, 0.007018984196442923, 0.03450000282176663]","[0.0, 0.0, 0.27102353363459825, 0.9625727215209331]","[0.5114473152994996, 0.033331410561054986, 0.21392854073947046]",cylinder,0.798029798,0.486818685,"[0.004504173705436405, -0.00464924098077588, 0.0]",-0.046937925,517.3685499,2.552408398,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5410435053031082, -0.037359744755410276, 0.034500001972806116]","[0.0, 0.0, 0.3968259823244554, 0.9178938608315402]","[0.459079483279434, 0.01075834175250686, 0.21973234749829457]",cylinder,0.56672875,0.85184697,"[0.0038550514947400137, -0.0017286416557796345, 0.0]",0.013215638,510.8078144,2.461251782,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.49186004312190257, -0.010523831928176894, 0.03450000071648952]","[0.0, 0.0, 0.534081603372629, 0.845432931070775]","[0.5369471874200222, 0.01629760522043054, 0.21654066501186983]",cylinder,0.219045674,0.944913514,"[-0.001445897172232724, -0.0006272980710694169, 0.0]",-0.162794688,514.5710245,2.39728884,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.47417490841645216, 0.037866419413786476, 0.03450000213357948]","[0.0, 0.0, 0.10837789592827464, 0.9941097684230651]","[0.5044148793921861, -0.02933760599345916, 0.2907519201645601]",cylinder,0.612426865,0.417321695,"[-0.004266880721374072, -0.0018637816761273391, 0.0]",-0.118847742,515.5634053,0.511927737,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.484475582939622, 0.06794407124908612, 0.03450000273530364]","[0.0, 0.0, -0.4406025213883966, 0.8977022992875686]","[0.4990499995415566, -0.03784801928760106, 0.24200945528347276]",cylinder,0.779480512,0.69718041,"[-0.004971424666290703, -0.0007886257288424346, 0.0]",0.123867289,7.012104105,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5169356990754004, -0.06309491354323582, 0.03450000256901853]","[0.0, 0.0, -0.14507560922212046, 0.9894205716523335]","[0.48216971289042243, 0.013414943122407666, 0.2925642231616065]",cylinder,0.731908739,0.962798242,"[0.00017412030937208854, -0.0033227764557967267, 0.0]",-0.011269924,4.624090245,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.49173669105824036, -0.03470240856243953, 0.03450000179712782]","[0.0, 0.0, -0.1743965079241377, 0.9846755089997243]","[0.4680314263488342, 0.04910890256556259, 0.2889134099440601]",cylinder,0.518123331,0.955507386,"[0.004985415954416403, -0.0026932302920158325, 0.0]",0.008112413,1.761226973,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5285706821614806, 0.06535905088846643, 0.034500001986988486]","[0.0, 0.0, 0.22029434919086166, 0.9754334419705809]","[0.47638572801110446, 0.0416969557477309, 0.2938416250920648]",cylinder,0.57194788,0.89867921,"[-0.0031718683605072495, -0.0006666476269191965, 0.0]",-0.01137199,-1.224904846,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5099068869723019, -0.027576336345491656, 0.03450000120356756]","[0.0, 0.0, 0.4067633871288243, 0.9135335499539611]","[0.47566255400839896, 0.04691955914440431, 0.22443096874941368]",cylinder,0.354813324,0.944194138,"[-0.002196966361152123, -0.0036048102526182774, 0.0]",-0.049991165,-2.000465057,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4688209244664978, -0.009633471538317992, 0.03450000086672525]","[0.0, 0.0, -0.11883215284081988, 0.9929143565540867]","[0.47613481552020365, 0.03620991404306165, 0.2052671808055471]",cylinder,0.261022669,0.447744459,"[-0.0010752342390758082, -0.00012259439660641108, 0.0]",-0.062683884,-2.402654432,0,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5146338817630672, 0.0497117239516449, 0.03450000249588827]","[0.0, 0.0, 0.41449338148773673, 0.9100523263542936]","[0.5475096589232289, 0.03437952170745563, 0.29778322536989876]",cylinder,0.710459985,0.526416403,"[-0.002404054350072149, -0.004293098106902304, 0.0]",-0.1516934,523.1682546,-0.039909256,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5234250569616136, -0.048601160714014394, 0.03450000278181489]","[0.0, 0.0, -0.07898620294842296, 0.9968757092756301]","[0.4868592689604921, 0.04979633752802608, 0.2576892118928448]",cylinder,0.213723937,0.64043208,"[0.0028442554100469213, -0.0015861233379881722, 0.0]",-0.161310595,514.2342333,-2.2,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5232775775256922, -0.059601470810265816, 0.03450000113601083]","[0.0, 0.0, 0.023929002148533517, 0.9997136604329139]","[0.46875333963694865, 0.023644582141005482, 0.21585303778229387]",cylinder,0.334651673,0.701854035,"[0.004233294141655782, -0.0019614743405256124, 0.0]",-0.060006139,511.8853827,-2.223737124,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.507014008180847, 0.06530017591679775, 0.03450000240176324]","[0.0, 0.0, -0.06648149213612103, 0.9977876583739422]","[0.5012452620964903, -0.0040363570678450394, 0.21753431718770258]",cylinder,0.686196815,0.850072716,"[0.0007823631908573537, -0.003514634756535002, 0.0]",0.152024706,513.1428973,-2.248143252,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5445605734149974, 0.0022467445096482075, 0.03450000142645313]","[0.0, 0.0, -0.10303868860585157, 0.9946773490184575]","[0.4762377866776698, 0.0002465171623277987, 0.21929593366025935]",cylinder,0.415688147,0.741508823,"[0.0007060164095451125, -5.517921676881626e-05, 0.0]",0.011547941,510.8352653,-2.252923558,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5343818182969214, -0.0343101948820633, 0.03450000220957127]","[0.0, 0.0, -0.14050815198766453, 0.9900795216673312]","[0.4805071785378159, -0.002801125177400887, 0.20630046255844442]",cylinder,0.633675239,0.58180262,"[0.004506340980660392, -0.00046784505632930726, 0.0]",0.124838731,509.1253863,-2.285388186,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4523635212937175, -0.026134931773954227, 0.034500001388688493]","[0.0, 0.0, 0.2481643975864331, 0.9687179319959772]","[0.5337299700836857, 0.0064510663543405206, 0.2777300370154544]",cylinder,0.403637846,0.747135895,"[0.004244121896592853, -0.0007686379420140553, 0.0]",-0.151668787,517.5427151,-2.439914891,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4750833541434171, -0.02871022996245154, 0.03450000154443657]","[0.0, 0.0, -0.33448182426833806, 0.942402201416213]","[0.5301538248904134, 0.009546028267869988, 0.21118652815925704]",cylinder,0.448719067,0.710541734,"[0.0012210320636492225, -0.0017559015882986817, 0.0]",0.01646731,509.9121714,-2.456669599,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5462890364314573, 0.02498190693696474, 0.03450000203372752]","[0.0, 0.0, 0.29624036941083925, 0.9551134191975995]","[0.5115852706411241, 0.013494673639134994, 0.23108599410926312]",cylinder,0.584577644,0.499299767,"[-0.0033721239996693823, -0.00482040487798243, 0.0]",0.051200823,508.4114598,-2.460099822,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.503425096914781, 0.06875776448900754, 0.03450000246614132]","[0.0, 0.0, 0.3447897080666804, 0.9386799546231364]","[0.4621963935329897, 0.000597056456759823, 0.2406968520528352]",cylinder,0.704431302,0.638614429,"[0.0034810126787849964, -0.004959354475534893, 0.0]",0.051437448,509.3294323,-2.516700097,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4751246693621072, -0.01528166965528667, 0.034500002644152976]","[0.0, 0.0, -0.45484072208803344, 0.8905728030489345]","[0.5273852083374936, 0.03791986340501628, 0.21654756155425708]",cylinder,0.749946301,0.977986748,"[-0.004522429860853911, -0.00207712198107416, 0.0]",0.045748214,509.3292541,-2.531765323,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5273884891906343, -0.059065730088427235, 0.0345000007662532]","[0.0, 0.0, -0.5272103922715948, 0.8497347834947273]","[0.531941724787286, -0.042417918033975516, 0.28478099833194676]",cylinder,0.232539975,0.692772012,"[-0.0035348459462660564, -0.003510471832317982, 0.0]",0.081065722,514.4511095,-2.577661312,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5352740794077127, 0.0659977220911198, 0.034500000755493636]","[0.0, 0.0, 0.5142600089809579, 0.8576343295151524]","[0.5456837911583675, -0.04176892903295784, 0.2909629037668024]",cylinder,0.230024044,0.575208559,"[-0.003331479594638389, -0.004048542374306184, 0.0]",0.014971881,516.4862463,-2.579261374,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5333515465915354, -0.027062472847521148, 0.03450000122178564]","[0.0, 0.0, -0.13445648804508253, 0.9909194986589892]","[0.5001444335896875, -0.027186661561925774, 0.2989773648578178]",cylinder,0.359662293,0.850304642,"[-0.003323475057322535, -0.0023244842313804343, 0.0]",0.133839783,511.8182445,-4.255950092,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4853828286092773, 0.03646449301052501, 0.034500002451984924]","[0.0, 0.0, 0.13609185776674226, 0.9906962229914863]","[0.49910194312884404, 0.03563683740887298, 0.20304297276550382]",cylinder,0.70090394,0.964054054,"[-0.0002979317860377284, -0.0014237793829538306, 0.0]",-0.052806696,506.324442,-4.295689143,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4724745267014906, 0.019524121256467117, 0.03450000075381421]","[0.0, 0.0, 0.33194164181534525, 0.9432999238995692]","[0.47404654587646705, -0.03657090480666878, 0.26345482522528735]",cylinder,0.230210847,0.751673673,"[0.00020697287000673737, -0.0020707949718580584, 0.0]",0.015139635,509.0563638,-4.497259125,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5147081545358174, -0.013246015757005056, 0.03450000091839783]","[0.0, 0.0, 0.4365080098368337, 0.8997003708725959]","[0.538449290488172, -0.03365952558648453, 0.2985101773427876]",cylinder,0.275022311,0.894311295,"[-0.0032619658907140905, -0.002304061520900388, 0.0]",-0.142481618,510.4232985,-4.562973523,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4654650527367037, -0.06911565683052723, 0.03450000214131279]","[0.0, 0.0, -0.45083355975342027, 0.8926080334615296]","[0.5004715543797085, 0.027990176032533773, 0.29397584380469377]",cylinder,0.614571072,0.853340015,"[-0.004899902015650061, -0.0012668112603859455, 0.0]",0.09515404,513.9964187,-7.047094121,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4657929038405232, -0.057754226879165385, 0.03450000205837987]","[0.0, 0.0, 0.07949100993997842, 0.9968355829015747]","[0.5369401711434812, 0.021231710963191028, 0.20911117785040692]",cylinder,0.591914171,0.936317005,"[0.003992673675107799, -0.0027705229123555874, 0.0]",-0.122936786,513.0942201,-8.600270325,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.4672800935330394, 0.044777840547788814, 0.03450000133496932]","[0.0, 0.0, -0.2712170586941134, 0.9625182112943702]","[0.47810292978958957, -0.009157162520813888, 0.26420493200837514]",cylinder,0.39048181,0.51717756,"[-0.0008266192455134991, -2.0608066355889618e-06, 0.0]",-0.083903209,505.5867795,-8.765439546,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.45210562821667205, 0.0012933489110924512, 0.034500001329630846]","[0.0, 0.0, -0.035109063256741485, 0.9993834867943507]","[0.5048570554876536, -0.006976800493766477, 0.25044313985040256]",cylinder,0.384972015,0.728251742,"[0.004735718494199519, -0.0001383335817344419, 0.0]",0.006888439,505.4060158,-9.2,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5167589801770656, 0.06878328317492984, 0.0345000027246599]","[0.0, 0.0, 0.022261891488039347, 0.9997521733846717]","[0.53645916437756, 0.01754219703552959, 0.29654036750093204]",cylinder,0.776970013,0.423757852,"[-0.004082939577723463, -0.003943574925572156, 0.0]",0.103705686,522.3216344,-9.217994627,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5182158528160723, -0.05160636745755227, 0.03450000167356361]","[0.0, 0.0, -0.09910293148756945, 0.9950771874435521]","[0.5089365475817831, 0.04992866478510681, 0.20195867692181332]",cylinder,0.484758673,0.458878871,"[-0.004587515008626594, -0.004615616386655053, 0.0]",-0.173364609,515.3261295,-9.283832632,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.486997713178832, -0.0025152450711090207, 0.034500001512079825]","[0.0, 0.0, -0.20391972177263493, 0.9789876133395005]","[0.46201231998306924, 0.04361613523761004, 0.2636802811154088]",cylinder,0.436665369,0.91789599,"[-0.002240089250473596, -0.004336899358641686, 0.0]",-0.094668112,505.8702231,-9.362608551,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.5484423350074072, -0.03435579521778454, 0.034500001269228246]","[0.0, 0.0, 0.4993505162726783, 0.8664000588055206]","[0.5372165727888254, -0.0459711920854837, 0.257296694349253]",cylinder,0.372707302,0.444985037,"[0.002636778513756535, -0.0017561679317379159, 0.0]",0.076206127,505.0287761,-9.598768727,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
"[0.48709312603552224, 0.06806849807225075, 0.03450000172491245]","[0.0, 0.0, 0.5104681424825434, 0.8598966656002464]","[0.45771190714855375, 0.0012892609544765815, 0.2577067141850092]",cylinder,0.493811309,0.506531539,"[-0.003094057600380835, -0.0005446454175654872, 0.0]",-0.113335034,508.6792885,-9.605151324,sac_checkpoint_PandaEnv_2024-01-01_16-25-04,sac_checkpoint_PandaEnv_2023-12-31_16-43-58
